['diagnoses', 'treats', 'affects', 'diagnoses']
['disrupts', 'inhibits', 'disrupts', 'interacts_with']
['disrupts', 'augments', 'coexists_with', 'produces']
['disrupts', 'coexists_with', 'coexists_with', 'location_of']
['disrupts', 'location_of', 'stimulates', 'disrupts']
['disrupts', 'treats', 'treats', 'location_of']
['disrupts', 'same_as', 'coexists_with', 'produces']
['disrupts']
['disrupts', 'produces', 'produces', 'same_as']
['disrupts', 'prevents', 'causes', 'causes']
['disrupts', 'stimulates', 'diagnoses', 'stimulates']
['disrupts', 'complicates']
['produces', 'causes', 'same_as', 'causes']
['produces', 'stimulates', 'part_of', 'part_of']
['produces', 'prevents', 'inhibits', 'augments']
['produces', 'produces', 'treats', 'produces']
['produces', 'location_of', 'complicates', 'compared_with']
['produces', 'augments', 'same_as', 'interacts_with']
['produces', 'affects', 'affects', 'same_as']
['produces', 'augments', 'part_of', 'occurs_in']
['produces', 'inhibits', 'produces', 'inhibits']
['produces', 'location_of', 'disrupts', 'associated_with']
['produces', 'stimulates', 'interacts_with', 'occurs_in']
['produces', 'same_as', 'associated_with', 'interacts_with']
['produces', 'complicates', 'complicates', 'interacts_with']
['produces', 'produces', 'diagnoses', 'occurs_in']
['produces', 'isa', 'location_of', 'produces']
['produces', 'stimulates', 'part_of', 'affects']
['produces', 'part_of', 'location_of', 'associated_with']
['produces', 'prevents', 'coexists_with', 'location_of']
['produces', 'location_of', 'causes', 'inhibits']
['produces', 'interacts_with', 'inhibits', 'part_of']
['produces', 'diagnoses', 'same_as', 'location_of']
['produces', 'part_of', 'diagnoses', 'part_of']
['produces', 'complicates', 'occurs_in', 'same_as']
['produces', 'coexists_with', 'causes', 'augments']
['produces', 'compared_with', 'augments', 'augments']
['produces', 'complicates', 'produces', 'occurs_in']
['produces', 'part_of', 'same_as', 'augments']
['produces', 'coexists_with', 'stimulates', 'affects']
['produces', 'complicates', 'inhibits', 'compared_with']
['produces', 'same_as', 'stimulates', 'stimulates']
['produces', 'produces', 'prevents', 'coexists_with']
['produces', 'same_as', 'inhibits', 'disrupts']
['produces']
['produces', 'produces', 'location_of', 'isa']
['produces', 'stimulates', 'prevents', 'treats']
['produces', 'coexists_with', 'complicates', 'occurs_in']
['produces', 'augments', 'associated_with', 'coexists_with']
['produces', 'interacts_with', 'produces', 'part_of']
['produces', 'complicates', 'diagnoses', 'causes']
['produces', 'part_of', 'compared_with', 'causes']
['produces', 'location_of', 'location_of', 'associated_with']
['produces', 'causes', 'associated_with', 'isa']
['produces', 'treats', 'same_as', 'occurs_in']
['produces', 'affects', 'produces', 'diagnoses']
['produces', 'inhibits', 'part_of', 'causes']
['produces', 'isa', 'isa']
['produces', 'prevents', 'coexists_with', 'associated_with']
['produces', 'diagnoses', 'isa', 'coexists_with']
['produces', 'isa', 'stimulates', 'compared_with']
['produces', 'diagnoses', 'same_as', 'occurs_in']
['produces', 'disrupts', 'causes', 'same_as']
['produces', 'stimulates', 'same_as', 'stimulates']
['produces', 'prevents', 'stimulates', 'coexists_with']
['produces', 'prevents', 'same_as', 'interacts_with']
['produces', 'same_as', 'augments', 'compared_with']
['produces', 'causes', 'isa', 'affects']
['produces', 'occurs_in', 'isa', 'location_of']
['produces', 'coexists_with', 'coexists_with', 'affects']
['produces', 'inhibits', 'complicates', 'augments']
['produces', 'same_as', 'interacts_with', 'compared_with']
['produces', 'same_as', 'inhibits', 'diagnoses']
['produces', 'part_of', 'stimulates', 'coexists_with']
['produces', 'complicates', 'location_of', 'causes']
['produces', 'diagnoses', 'associated_with', 'compared_with']
['produces', 'isa', 'stimulates']
['produces', 'isa', 'associated_with', 'treats']
['produces', 'stimulates', 'compared_with', 'location_of']
['produces', 'inhibits', 'treats', 'diagnoses']
['produces', 'isa', 'stimulates', 'disrupts']
['produces', 'occurs_in', 'stimulates', 'same_as']
['produces', 'part_of', 'augments', 'interacts_with']
['produces', 'augments', 'prevents', 'associated_with']
['produces', 'compared_with']
['produces', 'produces', 'same_as']
['produces', 'compared_with', 'part_of', 'affects']
['produces', 'prevents', 'inhibits', 'occurs_in']
['produces', 'complicates', 'causes', 'prevents']
['produces', 'produces', 'interacts_with', 'location_of']
['produces', 'occurs_in', 'isa', 'prevents']
['produces', 'location_of', 'location_of', 'isa']
['produces', 'interacts_with', 'part_of', 'interacts_with']
['produces', 'inhibits', 'location_of', 'prevents']
['produces', 'prevents', 'produces', 'associated_with']
['produces', 'produces', 'treats', 'complicates']
['produces', 'affects', 'affects', 'causes']
['produces', 'prevents', 'interacts_with', 'interacts_with']
['produces', 'location_of', 'part_of', 'part_of']
['produces', 'compared_with', 'disrupts', 'location_of']
['produces', 'isa', 'associated_with', 'inhibits']
['compared_with', 'causes', 'same_as', 'diagnoses']
['compared_with', 'affects', 'same_as', 'produces']
['compared_with', 'isa', 'coexists_with', 'location_of']
['compared_with', 'causes', 'produces', 'disrupts']
['compared_with', 'prevents', 'same_as', 'inhibits']
['compared_with', 'stimulates', 'affects', 'location_of']
['compared_with', 'isa', 'interacts_with', 'inhibits']
['compared_with', 'complicates', 'complicates', 'same_as']
['compared_with', 'stimulates', 'produces', 'stimulates']
['compared_with', 'augments', 'location_of', 'location_of']
['compared_with', 'compared_with', 'complicates', 'complicates']
['compared_with', 'interacts_with', 'location_of', 'compared_with']
['compared_with', 'occurs_in', 'prevents', 'complicates']
['compared_with', 'compared_with', 'part_of', 'coexists_with']
['compared_with', 'stimulates', 'treats', 'same_as']
['compared_with', 'affects', 'interacts_with']
['compared_with', 'interacts_with', 'diagnoses', 'produces']
['compared_with', 'occurs_in', 'associated_with']
['compared_with', 'part_of', 'augments', 'prevents']
['compared_with', 'part_of', 'occurs_in', 'location_of']
['compared_with', 'disrupts', 'augments', 'associated_with']
['compared_with', 'location_of', 'inhibits', 'augments']
['compared_with', 'coexists_with', 'complicates', 'inhibits']
['compared_with', 'treats', 'stimulates', 'coexists_with']
['compared_with', 'treats', 'interacts_with', 'produces']
['compared_with', 'causes', 'complicates', 'part_of']
['compared_with', 'complicates', 'interacts_with', 'affects']
['compared_with', 'occurs_in', 'compared_with', 'prevents']
['compared_with', 'part_of', 'compared_with', 'produces']
['compared_with', 'isa', 'stimulates', 'associated_with']
['compared_with', 'coexists_with', 'prevents', 'associated_with']
['compared_with', 'treats', 'location_of', 'coexists_with']
['compared_with', 'interacts_with', 'diagnoses', 'part_of']
['compared_with', 'treats']
['compared_with', 'causes', 'stimulates', 'isa']
['compared_with', 'coexists_with', 'associated_with', 'prevents']
['compared_with', 'part_of', 'disrupts', 'treats']
['compared_with', 'compared_with', 'occurs_in', 'prevents']
['compared_with', 'treats', 'produces']
['compared_with', 'causes', 'produces', 'treats']
['compared_with', 'inhibits', 'associated_with', 'stimulates']
['compared_with', 'coexists_with', 'interacts_with', 'prevents']
['compared_with']
['compared_with', 'coexists_with', 'compared_with', 'interacts_with']
['compared_with', 'coexists_with', 'stimulates']
['compared_with', 'coexists_with', 'occurs_in', 'treats']
['compared_with', 'produces', 'treats', 'associated_with']
['compared_with', 'associated_with', 'interacts_with', 'disrupts']
['compared_with', 'part_of', 'isa', 'interacts_with']
['compared_with', 'occurs_in', 'occurs_in', 'prevents']
['compared_with', 'complicates', 'compared_with', 'prevents']
['compared_with', 'inhibits', 'inhibits', 'produces']
['compared_with', 'treats', 'part_of', 'inhibits']
['compared_with', 'location_of', 'disrupts', 'complicates']
['compared_with', 'interacts_with', 'complicates', 'same_as']
['compared_with', 'compared_with', 'associated_with', 'isa']
['compared_with', 'coexists_with', 'diagnoses']
['compared_with', 'treats', 'same_as', 'causes']
['compared_with', 'occurs_in', 'prevents', 'compared_with']
['compared_with', 'produces', 'occurs_in', 'prevents']
['compared_with', 'produces', 'disrupts', 'produces']
['compared_with', 'complicates', 'isa', 'complicates']
['compared_with', 'associated_with']
['compared_with', 'compared_with', 'part_of', 'stimulates']
['compared_with', 'location_of', 'causes', 'disrupts']
['compared_with', 'inhibits', 'complicates', 'location_of']
['compared_with', 'diagnoses', 'disrupts', 'causes']
['compared_with', 'part_of', 'causes', 'augments']
['compared_with', 'complicates', 'inhibits', 'location_of']
['compared_with', 'occurs_in', 'same_as', 'complicates']
['compared_with', 'coexists_with', 'same_as', 'stimulates']
['compared_with', 'causes']
['compared_with', 'isa', 'occurs_in', 'compared_with']
['compared_with', 'location_of', 'complicates', 'affects']
['compared_with', 'diagnoses', 'associated_with', 'inhibits']
['compared_with', 'disrupts', 'coexists_with', 'disrupts']
['compared_with', 'same_as', 'stimulates', 'augments']
['compared_with', 'prevents', 'diagnoses', 'augments']
['compared_with', 'location_of', 'disrupts', 'treats']
['compared_with', 'produces', 'same_as', 'treats']
['compared_with', 'occurs_in', 'same_as', 'interacts_with']
['compared_with', 'produces', 'diagnoses', 'diagnoses']
['compared_with', 'complicates', 'part_of', 'isa']
['compared_with', 'interacts_with', 'coexists_with', 'coexists_with']
['compared_with', 'stimulates', 'disrupts', 'interacts_with']
['compared_with', 'compared_with', 'disrupts']
['compared_with', 'associated_with', 'prevents', 'associated_with']
['compared_with', 'causes', 'interacts_with', 'prevents']
['compared_with', 'prevents', 'occurs_in', 'compared_with']
['compared_with', 'affects', 'inhibits', 'same_as']
['compared_with', 'same_as', 'treats', 'isa']
['compared_with', 'diagnoses', 'interacts_with', 'disrupts']
['augments', 'causes', 'part_of', 'coexists_with']
['augments', 'location_of', 'produces', 'coexists_with']
['augments', 'same_as', 'occurs_in', 'isa']
['augments', 'affects', 'part_of', 'interacts_with']
['augments', 'associated_with', 'diagnoses']
['augments', 'same_as', 'part_of', 'part_of']
['augments', 'same_as', 'augments', 'location_of']
['augments', 'occurs_in', 'coexists_with', 'prevents']
['augments', 'stimulates', 'location_of', 'produces']
['augments', 'occurs_in', 'inhibits', 'affects']
['augments', 'associated_with', 'associated_with', 'associated_with']
['augments', 'occurs_in', 'same_as', 'associated_with']
['augments', 'causes', 'treats', 'complicates']
['augments', 'causes', 'treats', 'affects']
['augments', 'complicates', 'same_as', 'interacts_with']
['augments', 'interacts_with', 'diagnoses', 'prevents']
['augments', 'same_as', 'associated_with', 'same_as']
['augments', 'prevents', 'complicates', 'diagnoses']
['augments', 'causes', 'coexists_with']
['augments', 'coexists_with', 'inhibits', 'augments']
['augments', 'prevents', 'coexists_with', 'coexists_with']
['augments', 'part_of', 'prevents', 'disrupts']
['augments', 'associated_with', 'stimulates', 'augments']
['augments', 'diagnoses', 'produces', 'stimulates']
['augments', 'interacts_with', 'treats', 'affects']
['augments', 'same_as', 'treats', 'stimulates']
['augments', 'causes', 'prevents', 'location_of']
['augments', 'isa', 'associated_with', 'occurs_in']
['augments', 'complicates', 'diagnoses', 'stimulates']
['augments', 'part_of', 'associated_with', 'compared_with']
['augments', 'same_as', 'isa', 'coexists_with']
['augments', 'coexists_with', 'stimulates', 'prevents']
['augments', 'prevents', 'isa', 'stimulates']
['augments', 'interacts_with', 'diagnoses', 'stimulates']
['augments', 'location_of', 'stimulates', 'causes']
['augments', 'interacts_with', 'location_of', 'part_of']
['augments', 'inhibits', 'treats', 'location_of']
['augments', 'stimulates', 'interacts_with', 'inhibits']
['augments', 'interacts_with', 'stimulates', 'isa']
['augments', 'prevents', 'occurs_in', 'location_of']
['augments', 'augments', 'treats', 'augments']
['augments', 'compared_with']
['augments', 'prevents', 'location_of', 'causes']
['augments', 'produces', 'prevents', 'part_of']
['augments', 'compared_with', 'associated_with', 'compared_with']
['augments', 'same_as', 'coexists_with', 'coexists_with']
['augments', 'associated_with', 'augments', 'interacts_with']
['augments', 'prevents', 'occurs_in', 'part_of']
['augments', 'interacts_with', 'causes', 'isa']
['augments', 'same_as', 'complicates', 'coexists_with']
['augments', 'coexists_with', 'affects', 'prevents']
['augments', 'disrupts', 'isa', 'same_as']
['augments', 'occurs_in', 'occurs_in', 'produces']
['augments', 'stimulates', 'prevents', 'compared_with']
['augments', 'isa', 'same_as', 'interacts_with']
['augments', 'location_of', 'associated_with', 'interacts_with']
['augments', 'interacts_with', 'occurs_in']
['augments', 'stimulates', 'part_of', 'part_of']
['augments', 'treats', 'stimulates', 'affects']
['augments', 'occurs_in', 'treats', 'coexists_with']
['augments', 'complicates', 'coexists_with', 'causes']
['augments', 'produces', 'augments', 'diagnoses']
['augments', 'location_of', 'compared_with', 'causes']
['augments', 'produces', 'causes', 'interacts_with']
['augments', 'location_of', 'disrupts', 'produces']
['augments', 'affects', 'prevents', 'occurs_in']
['augments', 'inhibits', 'part_of', 'disrupts']
['augments', 'compared_with', 'inhibits', 'coexists_with']
['augments', 'compared_with', 'location_of', 'location_of']
['augments', 'complicates', 'augments', 'prevents']
['augments', 'produces', 'inhibits', 'compared_with']
['augments', 'complicates', 'stimulates', 'complicates']
['augments', 'complicates', 'interacts_with', 'part_of']
['augments', 'associated_with', 'same_as', 'isa']
['augments']
['augments', 'part_of', 'produces', 'isa']
['augments', 'occurs_in', 'location_of', 'treats']
['augments', 'prevents', 'augments', 'part_of']
['augments', 'complicates', 'isa', 'coexists_with']
['augments', 'affects', 'augments', 'associated_with']
['augments', 'treats', 'affects']
['augments', 'interacts_with', 'coexists_with', 'associated_with']
['augments', 'occurs_in', 'location_of', 'augments']
['augments', 'prevents', 'augments', 'treats']
['augments', 'interacts_with', 'stimulates']
['augments', 'causes', 'inhibits', 'affects']
['augments', 'prevents', 'complicates', 'same_as']
['augments', 'affects', 'location_of', 'disrupts']
['augments', 'interacts_with', 'treats', 'associated_with']
['augments', 'isa', 'prevents', 'stimulates']
['augments', 'same_as', 'disrupts', 'associated_with']
['augments', 'occurs_in', 'part_of', 'isa']
['inhibits', 'associated_with', 'coexists_with', 'treats']
['inhibits', 'compared_with', 'coexists_with', 'prevents']
['inhibits', 'compared_with', 'isa', 'causes']
['inhibits', 'inhibits', 'compared_with']
['inhibits', 'inhibits', 'occurs_in', 'coexists_with']
['inhibits', 'coexists_with', 'augments', 'disrupts']
['inhibits', 'disrupts', 'associated_with', 'treats']
['inhibits', 'complicates', 'isa', 'interacts_with']
['inhibits', 'associated_with', 'inhibits', 'location_of']
['inhibits', 'associated_with', 'inhibits', 'occurs_in']
['inhibits', 'interacts_with', 'interacts_with', 'stimulates']
['inhibits', 'same_as', 'produces', 'same_as']
['inhibits', 'prevents', 'location_of', 'treats']
['inhibits', 'compared_with']
['inhibits', 'prevents', 'compared_with', 'prevents']
['inhibits', 'inhibits', 'augments', 'associated_with']
['inhibits', 'inhibits', 'disrupts', 'isa']
['inhibits', 'causes', 'treats', 'isa']
['inhibits', 'location_of', 'compared_with', 'disrupts']
['inhibits', 'prevents', 'augments', 'prevents']
['inhibits', 'location_of', 'disrupts', 'diagnoses']
['inhibits', 'prevents', 'isa', 'produces']
['inhibits', 'affects', 'disrupts', 'stimulates']
['inhibits', 'prevents', 'coexists_with', 'causes']
['inhibits', 'coexists_with', 'interacts_with', 'causes']
['inhibits']
['inhibits', 'same_as']
['inhibits', 'causes', 'same_as', 'coexists_with']
['inhibits', 'stimulates', 'inhibits', 'augments']
['inhibits', 'occurs_in', 'stimulates', 'complicates']
['inhibits', 'produces', 'causes', 'produces']
['inhibits', 'location_of', 'affects', 'affects']
['inhibits', 'coexists_with', 'same_as', 'same_as']
['inhibits', 'augments', 'diagnoses', 'prevents']
['inhibits', 'associated_with', 'occurs_in', 'compared_with']
['inhibits', 'stimulates', 'complicates', 'stimulates']
['inhibits', 'occurs_in', 'location_of', 'affects']
['inhibits', 'affects', 'inhibits', 'inhibits']
['inhibits', 'disrupts', 'coexists_with', 'isa']
['inhibits', 'location_of', 'diagnoses', 'interacts_with']
['inhibits', 'prevents', 'produces', 'occurs_in']
['inhibits', 'diagnoses', 'causes', 'part_of']
['inhibits', 'disrupts']
['inhibits', 'compared_with', 'stimulates', 'inhibits']
['inhibits', 'same_as', 'location_of', 'interacts_with']
['inhibits', 'treats', 'part_of', 'disrupts']
['inhibits', 'produces', 'prevents', 'associated_with']
['inhibits', 'prevents', 'produces', 'stimulates']
['inhibits', 'affects', 'part_of', 'location_of']
['inhibits', 'treats', 'occurs_in', 'interacts_with']
['inhibits', 'occurs_in', 'location_of', 'prevents']
['inhibits', 'same_as', 'causes', 'part_of']
['inhibits', 'interacts_with', 'interacts_with', 'causes']
['inhibits', 'augments', 'diagnoses', 'diagnoses']
['inhibits', 'location_of', 'prevents', 'treats']
['inhibits', 'same_as', 'complicates', 'inhibits']
['inhibits', 'augments', 'isa', 'complicates']
['inhibits', 'augments', 'associated_with', 'disrupts']
['inhibits', 'location_of', 'disrupts', 'complicates']
['inhibits', 'part_of', 'disrupts', 'occurs_in']
['inhibits', 'compared_with', 'occurs_in', 'causes']
['inhibits', 'inhibits', 'location_of', 'occurs_in']
['inhibits', 'stimulates', 'part_of', 'same_as']
['inhibits', 'diagnoses', 'diagnoses', 'inhibits']
['inhibits', 'occurs_in', 'coexists_with', 'part_of']
['inhibits', 'occurs_in', 'associated_with', 'same_as']
['inhibits', 'location_of', 'same_as', 'produces']
['inhibits', 'affects', 'coexists_with', 'interacts_with']
['inhibits', 'produces', 'location_of', 'affects']
['inhibits', 'produces', 'complicates', 'complicates']
['inhibits', 'disrupts', 'complicates', 'isa']
['inhibits', 'complicates', 'affects', 'disrupts']
['inhibits', 'occurs_in', 'isa', 'stimulates']
['inhibits', 'same_as', 'augments', 'complicates']
['inhibits', 'diagnoses', 'isa', 'stimulates']
['inhibits', 'disrupts', 'occurs_in', 'treats']
['inhibits', 'associated_with', 'interacts_with']
['inhibits', 'complicates', 'inhibits', 'causes']
['inhibits', 'disrupts', 'stimulates', 'isa']
['inhibits', 'isa', 'compared_with']
['inhibits', 'stimulates', 'compared_with', 'augments']
['inhibits', 'inhibits', 'augments', 'location_of']
['inhibits', 'interacts_with', 'causes', 'causes']
['inhibits', 'occurs_in', 'coexists_with', 'occurs_in']
['inhibits', 'diagnoses', 'location_of', 'prevents']
['inhibits', 'prevents']
['inhibits', 'affects', 'part_of', 'treats']
['inhibits', 'compared_with', 'interacts_with', 'interacts_with']
['inhibits', 'augments', 'treats', 'coexists_with']
['inhibits', 'produces', 'augments', 'produces']
['inhibits', 'associated_with', 'affects', 'location_of']
['inhibits', 'compared_with', 'occurs_in', 'inhibits']
['inhibits', 'location_of', 'inhibits', 'location_of']
['inhibits', 'location_of', 'location_of', 'stimulates']
['inhibits', 'coexists_with', 'same_as', 'diagnoses']
['inhibits', 'isa', 'compared_with', 'disrupts']
['causes', 'location_of', 'augments', 'treats']
['causes', 'location_of', 'coexists_with']
['causes', 'isa', 'causes', 'occurs_in']
['causes', 'prevents', 'augments', 'interacts_with']
['causes', 'part_of', 'same_as', 'complicates']
['causes', 'same_as', 'prevents', 'isa']
['causes', 'occurs_in', 'treats', 'part_of']
['causes', 'location_of', 'coexists_with', 'produces']
['causes', 'affects', 'compared_with', 'stimulates']
['causes', 'coexists_with', 'coexists_with', 'stimulates']
['causes', 'compared_with', 'compared_with', 'disrupts']
['causes', 'compared_with', 'occurs_in', 'inhibits']
['causes', 'disrupts', 'produces', 'diagnoses']
['causes', 'disrupts', 'prevents', 'coexists_with']
['causes', 'occurs_in', 'isa', 'augments']
['causes', 'complicates', 'disrupts']
['causes', 'location_of', 'coexists_with', 'complicates']
['causes', 'augments', 'produces', 'causes']
['causes', 'prevents', 'coexists_with', 'part_of']
['causes', 'isa', 'compared_with', 'isa']
['causes', 'compared_with', 'affects', 'causes']
['causes', 'coexists_with', 'complicates', 'same_as']
['causes', 'compared_with', 'coexists_with', 'inhibits']
['causes', 'complicates', 'location_of', 'stimulates']
['causes', 'inhibits', 'compared_with', 'diagnoses']
['causes', 'same_as', 'compared_with', 'complicates']
['causes', 'causes', 'stimulates', 'affects']
['causes', 'associated_with']
['causes', 'location_of', 'location_of', 'prevents']
['causes', 'complicates', 'interacts_with', 'treats']
['causes', 'associated_with', 'associated_with', 'disrupts']
['causes', 'coexists_with', 'interacts_with', 'augments']
['causes', 'affects', 'location_of', 'disrupts']
['causes', 'causes', 'same_as', 'prevents']
['causes', 'interacts_with', 'complicates', 'coexists_with']
['causes', 'occurs_in', 'interacts_with', 'isa']
['causes', 'stimulates', 'coexists_with', 'complicates']
['causes', 'inhibits', 'affects', 'stimulates']
['causes', 'augments', 'interacts_with', 'disrupts']
['causes', 'associated_with', 'part_of', 'augments']
['causes', 'treats', 'occurs_in', 'stimulates']
['causes', 'occurs_in', 'disrupts', 'location_of']
['causes', 'disrupts', 'disrupts', 'coexists_with']
['causes', 'associated_with', 'compared_with', 'disrupts']
['causes', 'stimulates', 'isa', 'part_of']
['causes', 'causes', 'same_as', 'coexists_with']
['causes', 'part_of', 'part_of', 'complicates']
['causes', 'same_as', 'produces', 'causes']
['causes', 'coexists_with', 'same_as', 'interacts_with']
['causes', 'prevents', 'occurs_in', 'stimulates']
['causes', 'disrupts', 'coexists_with', 'coexists_with']
['causes', 'coexists_with', 'same_as', 'produces']
['causes', 'augments', 'coexists_with', 'inhibits']
['causes', 'isa', 'isa', 'prevents']
['causes', 'complicates', 'occurs_in', 'coexists_with']
['causes', 'same_as', 'inhibits', 'same_as']
['causes', 'affects', 'isa', 'inhibits']
['causes', 'prevents', 'isa', 'augments']
['causes', 'coexists_with', 'interacts_with', 'location_of']
['causes', 'prevents', 'same_as', 'occurs_in']
['causes', 'part_of', 'associated_with', 'coexists_with']
['causes', 'complicates', 'prevents', 'treats']
['causes', 'prevents', 'complicates', 'treats']
['causes', 'affects', 'prevents', 'stimulates']
['causes', 'interacts_with', 'part_of', 'affects']
['causes', 'causes', 'stimulates', 'isa']
['causes', 'interacts_with', 'treats', 'same_as']
['causes', 'location_of', 'treats', 'augments']
['causes', 'complicates', 'disrupts', 'augments']
['causes', 'occurs_in', 'isa', 'causes']
['causes', 'isa', 'isa', 'coexists_with']
['causes', 'complicates', 'compared_with']
['causes', 'inhibits', 'isa', 'produces']
['causes', 'same_as', 'occurs_in', 'complicates']
['causes', 'interacts_with', 'coexists_with', 'affects']
['causes', 'isa', 'complicates', 'treats']
['causes', 'augments', 'occurs_in', 'treats']
['causes', 'associated_with', 'augments', 'location_of']
['causes', 'associated_with', 'part_of', 'diagnoses']
['causes', 'produces', 'stimulates', 'coexists_with']
['causes', 'interacts_with', 'part_of', 'inhibits']
['causes', 'inhibits', 'disrupts']
['causes', 'part_of', 'interacts_with', 'disrupts']
['causes', 'same_as', 'associated_with', 'diagnoses']
['causes', 'isa', 'occurs_in', 'disrupts']
['causes']
['causes', 'produces', 'treats', 'coexists_with']
['causes', 'occurs_in', 'coexists_with', 'compared_with']
['causes', 'treats', 'augments', 'disrupts']
['causes', 'diagnoses', 'treats', 'same_as']
['causes', 'occurs_in']
['stimulates', 'compared_with', 'associated_with', 'produces']
['stimulates', 'location_of', 'same_as', 'associated_with']
['stimulates', 'associated_with', 'treats', 'disrupts']
['stimulates', 'inhibits', 'affects', 'treats']
['stimulates', 'same_as', 'stimulates', 'complicates']
['stimulates', 'location_of', 'affects', 'disrupts']
['stimulates', 'interacts_with', 'produces', 'complicates']
['stimulates', 'disrupts', 'isa', 'produces']
['stimulates', 'isa', 'compared_with', 'associated_with']
['stimulates', 'coexists_with', 'diagnoses', 'associated_with']
['stimulates', 'inhibits', 'stimulates', 'disrupts']
['stimulates', 'prevents', 'affects', 'occurs_in']
['stimulates', 'prevents', 'produces', 'interacts_with']
['stimulates', 'produces', 'same_as', 'causes']
['stimulates', 'treats', 'causes', 'location_of']
['stimulates', 'compared_with', 'diagnoses', 'inhibits']
['stimulates', 'part_of', 'augments', 'stimulates']
['stimulates', 'location_of', 'diagnoses']
['stimulates', 'augments', 'isa', 'isa']
['stimulates', 'causes', 'location_of', 'associated_with']
['stimulates', 'augments', 'coexists_with', 'produces']
['stimulates', 'coexists_with', 'diagnoses', 'inhibits']
['stimulates', 'treats', 'location_of', 'compared_with']
['stimulates', 'disrupts', 'inhibits', 'prevents']
['stimulates', 'prevents', 'complicates', 'causes']
['stimulates', 'inhibits', 'compared_with', 'isa']
['stimulates', 'treats', 'produces', 'disrupts']
['stimulates', 'prevents', 'disrupts', 'associated_with']
['stimulates', 'coexists_with', 'associated_with', 'interacts_with']
['stimulates', 'affects', 'isa', 'inhibits']
['stimulates', 'occurs_in', 'coexists_with', 'occurs_in']
['stimulates', 'coexists_with', 'complicates']
['stimulates', 'compared_with', 'occurs_in']
['stimulates', 'treats', 'isa', 'associated_with']
['stimulates', 'associated_with']
['stimulates', 'produces', 'prevents', 'location_of']
['stimulates', 'part_of', 'treats', 'causes']
['stimulates', 'part_of', 'causes', 'treats']
['stimulates', 'augments', 'prevents', 'causes']
['stimulates', 'complicates', 'isa', 'disrupts']
['stimulates', 'produces', 'treats', 'produces']
['stimulates', 'isa', 'inhibits', 'disrupts']
['stimulates', 'disrupts', 'coexists_with', 'interacts_with']
['stimulates', 'disrupts', 'part_of', 'disrupts']
['stimulates', 'produces', 'associated_with', 'produces']
['stimulates', 'affects', 'affects', 'location_of']
['stimulates', 'disrupts', 'diagnoses', 'isa']
['stimulates', 'treats']
['stimulates', 'isa', 'stimulates', 'location_of']
['stimulates', 'treats', 'inhibits', 'coexists_with']
['stimulates']
['stimulates', 'prevents', 'same_as', 'treats']
['stimulates', 'inhibits', 'compared_with']
['stimulates', 'inhibits', 'inhibits', 'disrupts']
['stimulates', 'same_as', 'disrupts', 'interacts_with']
['stimulates', 'part_of', 'isa', 'complicates']
['stimulates', 'stimulates']
['stimulates', 'interacts_with', 'isa', 'associated_with']
['stimulates', 'part_of', 'complicates', 'augments']
['stimulates', 'diagnoses', 'isa', 'inhibits']
['stimulates', 'interacts_with', 'location_of', 'location_of']
['stimulates', 'complicates', 'coexists_with', 'compared_with']
['stimulates', 'inhibits', 'same_as', 'augments']
['stimulates', 'same_as', 'occurs_in', 'stimulates']
['stimulates', 'produces', 'coexists_with', 'inhibits']
['stimulates', 'interacts_with', 'associated_with', 'isa']
['stimulates', 'location_of', 'coexists_with', 'prevents']
['stimulates', 'causes', 'associated_with', 'coexists_with']
['stimulates', 'disrupts', 'isa', 'compared_with']
['stimulates', 'same_as', 'location_of', 'diagnoses']
['stimulates', 'isa', 'location_of']
['stimulates', 'occurs_in', 'compared_with', 'location_of']
['stimulates', 'location_of', 'associated_with', 'treats']
['stimulates', 'diagnoses', 'location_of', 'prevents']
['stimulates', 'disrupts', 'isa', 'inhibits']
['stimulates', 'diagnoses', 'inhibits']
['stimulates', 'isa', 'compared_with', 'interacts_with']
['stimulates', 'inhibits', 'coexists_with', 'prevents']
['stimulates', 'associated_with', 'isa', 'augments']
['stimulates', 'prevents', 'part_of', 'produces']
['stimulates', 'compared_with', 'prevents', 'coexists_with']
['stimulates', 'location_of', 'complicates', 'inhibits']
['stimulates', 'causes', 'inhibits', 'stimulates']
['stimulates', 'affects', 'complicates', 'treats']
['stimulates', 'complicates', 'inhibits', 'treats']
['stimulates', 'compared_with', 'prevents', 'treats']
['stimulates', 'prevents', 'associated_with', 'compared_with']
['stimulates', 'isa', 'same_as', 'location_of']
['stimulates', 'occurs_in', 'prevents', 'stimulates']
['stimulates', 'stimulates', 'coexists_with', 'prevents']
['stimulates', 'treats', 'location_of', 'affects']
['stimulates', 'produces', 'disrupts', 'treats']
['stimulates', 'compared_with', 'compared_with', 'complicates']
['stimulates', 'stimulates', 'causes', 'isa']
['stimulates', 'affects', 'prevents']
['associated_with', 'isa', 'prevents', 'disrupts']
['associated_with', 'causes', 'prevents', 'inhibits']
['associated_with', 'prevents', 'diagnoses', 'isa']
['associated_with', 'produces', 'treats', 'augments']
['associated_with', 'diagnoses', 'isa', 'occurs_in']
['associated_with', 'part_of', 'produces', 'prevents']
['associated_with', 'same_as', 'interacts_with', 'isa']
['associated_with', 'location_of', 'associated_with', 'complicates']
