['diagnoses', 'treats', 'isa', 'affects']
['disrupts', 'treats', 'augments', 'same_as']
['disrupts', 'interacts_with', 'compared_with', 'part_of']
['disrupts', 'disrupts', 'treats', 'treats']
['disrupts', 'associated_with', 'augments', 'occurs_in']
['disrupts', 'produces', 'stimulates', 'associated_with']
['disrupts', 'disrupts', 'associated_with', 'inhibits']
['disrupts', 'inhibits', 'part_of', 'disrupts']
['disrupts', 'affects', 'augments', 'same_as']
['disrupts', 'diagnoses', 'inhibits', 'isa']
['disrupts', 'interacts_with', 'diagnoses', 'coexists_with']
['disrupts', 'produces', 'augments', 'associated_with']
['disrupts', 'prevents', 'same_as', 'augments']
['disrupts', 'location_of', 'compared_with', 'affects']
['disrupts', 'diagnoses', 'affects', 'produces']
['disrupts', 'affects', 'affects', 'causes']
['disrupts', 'compared_with', 'inhibits', 'inhibits']
['disrupts', 'diagnoses', 'stimulates', 'compared_with']
['disrupts', 'same_as', 'causes', 'augments']
['disrupts', 'occurs_in', 'location_of', 'associated_with']
['disrupts', 'compared_with', 'produces', 'interacts_with']
['disrupts', 'compared_with', 'treats', 'occurs_in']
['disrupts', 'affects', 'occurs_in', 'isa']
['disrupts', 'inhibits']
['disrupts', 'treats', 'interacts_with', 'inhibits']
['disrupts', 'prevents', 'stimulates', 'stimulates']
['disrupts', 'diagnoses']
['disrupts', 'treats', 'produces', 'interacts_with']
['disrupts', 'diagnoses', 'interacts_with', 'location_of']
['disrupts', 'diagnoses', 'occurs_in', 'associated_with']
['disrupts', 'occurs_in', 'inhibits', 'associated_with']
['disrupts', 'inhibits', 'inhibits', 'interacts_with']
['disrupts', 'location_of', 'location_of', 'interacts_with']
['disrupts', 'affects', 'same_as', 'occurs_in']
['disrupts', 'occurs_in', 'associated_with', 'diagnoses']
['disrupts', 'affects', 'associated_with', 'produces']
['disrupts', 'diagnoses', 'produces', 'produces']
['disrupts', 'augments', 'augments', 'augments']
['produces', 'causes', 'stimulates', 'prevents']
['produces', 'complicates', 'disrupts', 'prevents']
['produces', 'occurs_in', 'disrupts', 'interacts_with']
['produces', 'disrupts', 'treats', 'affects']
['produces', 'same_as', 'inhibits', 'part_of']
['produces', 'disrupts', 'same_as', 'prevents']
['produces', 'part_of', 'augments', 'isa']
['produces', 'affects', 'treats', 'treats']
['produces', 'inhibits', 'diagnoses', 'complicates']
['produces', 'associated_with', 'location_of', 'same_as']
['produces', 'associated_with', 'produces', 'produces']
['produces', 'compared_with', 'isa', 'part_of']
['produces', 'stimulates', 'stimulates', 'affects']
['produces', 'complicates', 'occurs_in', 'complicates']
['produces', 'treats', 'compared_with', 'inhibits']
['produces', 'treats', 'augments', 'location_of']
['produces', 'isa', 'augments', 'produces']
['produces', 'interacts_with', 'affects', 'treats']
['produces', 'same_as', 'occurs_in', 'affects']
['produces', 'disrupts', 'produces', 'diagnoses']
['produces', 'part_of', 'prevents', 'produces']
['produces', 'occurs_in', 'interacts_with', 'augments']
['produces', 'occurs_in', 'associated_with', 'treats']
['produces', 'location_of', 'same_as', 'inhibits']
['produces', 'disrupts', 'interacts_with', 'disrupts']
['produces', 'disrupts', 'augments', 'occurs_in']
['produces', 'isa', 'interacts_with', 'disrupts']
['produces', 'augments', 'causes', 'treats']
['produces', 'disrupts', 'complicates', 'isa']
['produces', 'interacts_with', 'associated_with', 'occurs_in']
['produces', 'inhibits', 'associated_with', 'produces']
['produces', 'location_of', 'part_of', 'diagnoses']
['produces', 'associated_with', 'location_of', 'treats']
['produces', 'treats', 'augments', 'affects']
['produces', 'augments', 'augments', 'treats']
['produces', 'treats', 'diagnoses', 'compared_with']
['produces', 'augments', 'complicates', 'location_of']
['produces', 'disrupts', 'disrupts', 'affects']
['produces', 'associated_with', 'treats', 'part_of']
['produces', 'inhibits', 'affects', 'treats']
['produces', 'disrupts', 'disrupts', 'complicates']
['produces', 'interacts_with', 'same_as', 'coexists_with']
['produces', 'stimulates', 'disrupts', 'complicates']
['produces', 'same_as', 'diagnoses', 'occurs_in']
['produces', 'produces', 'diagnoses', 'inhibits']
['produces', 'isa', 'produces', 'treats']
['produces', 'treats', 'produces', 'compared_with']
['produces', 'disrupts', 'interacts_with', 'same_as']
['produces', 'interacts_with', 'interacts_with', 'augments']
['produces', 'disrupts', 'treats', 'location_of']
['produces', 'produces', 'interacts_with', 'treats']
['produces', 'augments', 'causes', 'disrupts']
['produces', 'same_as', 'affects']
['produces', 'same_as', 'complicates', 'complicates']
['produces', 'prevents', 'same_as', 'affects']
['produces', 'compared_with', 'isa', 'location_of']
['produces', 'associated_with', 'diagnoses', 'occurs_in']
['produces', 'interacts_with', 'disrupts', 'compared_with']
['produces', 'diagnoses', 'associated_with', 'augments']
['produces', 'causes', 'same_as', 'compared_with']
['produces', 'occurs_in', 'affects', 'occurs_in']
['produces', 'part_of', 'same_as']
['produces', 'augments', 'augments', 'interacts_with']
['produces', 'part_of', 'inhibits', 'part_of']
['produces', 'location_of', 'occurs_in', 'same_as']
['produces', 'occurs_in', 'occurs_in', 'produces']
['produces', 'interacts_with', 'diagnoses', 'compared_with']
['produces', 'compared_with', 'treats', 'affects']
['produces', 'location_of', 'causes', 'associated_with']
['produces', 'inhibits', 'inhibits', 'occurs_in']
['produces', 'isa', 'part_of', 'complicates']
['produces', 'diagnoses', 'treats', 'inhibits']
['produces', 'affects', 'interacts_with', 'coexists_with']
['produces', 'complicates', 'location_of', 'prevents']
['produces', 'complicates', 'occurs_in', 'compared_with']
['produces', 'disrupts', 'part_of', 'diagnoses']
['produces', 'produces', 'associated_with', 'stimulates']
['produces', 'coexists_with', 'location_of', 'coexists_with']
['produces', 'inhibits', 'compared_with', 'diagnoses']
['produces', 'occurs_in', 'associated_with', 'causes']
['produces', 'inhibits', 'interacts_with', 'part_of']
['produces', 'compared_with', 'treats', 'causes']
['produces', 'produces', 'complicates', 'associated_with']
['produces', 'affects', 'occurs_in', 'produces']
['produces', 'associated_with']
['produces', 'isa', 'produces', 'compared_with']
['produces', 'coexists_with', 'stimulates', 'inhibits']
['produces', 'occurs_in', 'isa', 'occurs_in']
['produces', 'isa', 'disrupts', 'same_as']
['produces', 'occurs_in', 'compared_with', 'occurs_in']
['produces', 'compared_with', 'affects', 'compared_with']
['produces', 'complicates', 'part_of', 'part_of']
['produces', 'disrupts', 'stimulates', 'isa']
['produces', 'isa', 'disrupts', 'interacts_with']
['produces', 'prevents', 'augments', 'part_of']
['produces', 'same_as', 'coexists_with', 'augments']
['produces']
['produces', 'augments', 'causes', 'inhibits']
['compared_with', 'part_of', 'part_of', 'occurs_in']
['compared_with', 'augments', 'interacts_with', 'affects']
['compared_with', 'produces', 'treats', 'stimulates']
['compared_with', 'interacts_with', 'coexists_with', 'same_as']
['compared_with', 'produces', 'affects', 'interacts_with']
['compared_with', 'same_as', 'complicates', 'affects']
['compared_with', 'augments', 'interacts_with', 'coexists_with']
['compared_with', 'diagnoses', 'inhibits', 'isa']
['compared_with', 'occurs_in', 'stimulates', 'prevents']
['compared_with', 'complicates', 'affects', 'same_as']
['compared_with', 'inhibits', 'coexists_with', 'complicates']
['compared_with', 'interacts_with', 'part_of', 'produces']
['compared_with', 'compared_with', 'diagnoses', 'treats']
['compared_with', 'prevents', 'produces', 'prevents']
['compared_with', 'inhibits', 'diagnoses', 'location_of']
['compared_with', 'occurs_in', 'produces', 'isa']
['compared_with', 'affects', 'diagnoses', 'same_as']
['compared_with', 'inhibits', 'inhibits', 'produces']
['compared_with', 'diagnoses', 'occurs_in', 'compared_with']
['compared_with', 'augments', 'coexists_with', 'augments']
['compared_with', 'isa', 'associated_with', 'interacts_with']
['compared_with', 'affects', 'treats', 'occurs_in']
['compared_with', 'augments', 'associated_with', 'occurs_in']
['compared_with', 'prevents', 'stimulates', 'inhibits']
['compared_with', 'stimulates']
['compared_with', 'complicates', 'associated_with', 'treats']
['compared_with', 'diagnoses', 'associated_with', 'treats']
['compared_with', 'complicates', 'associated_with', 'affects']
['compared_with', 'diagnoses', 'coexists_with', 'diagnoses']
['compared_with', 'interacts_with', 'treats', 'associated_with']
['compared_with', 'part_of', 'isa', 'occurs_in']
['compared_with', 'location_of', 'diagnoses', 'interacts_with']
['compared_with', 'prevents', 'compared_with', 'affects']
['compared_with', 'same_as', 'coexists_with', 'inhibits']
['compared_with', 'coexists_with', 'affects', 'occurs_in']
['compared_with', 'isa', 'augments', 'occurs_in']
['compared_with', 'augments', 'causes', 'treats']
['compared_with', 'interacts_with', 'treats', 'affects']
['compared_with', 'produces', 'interacts_with', 'compared_with']
['compared_with', 'produces', 'produces', 'same_as']
['compared_with']
['compared_with', 'associated_with', 'complicates', 'occurs_in']
['compared_with', 'location_of', 'prevents', 'compared_with']
['compared_with', 'interacts_with', 'affects', 'complicates']
['compared_with', 'diagnoses', 'causes', 'augments']
['compared_with', 'prevents', 'same_as', 'associated_with']
['compared_with', 'augments', 'interacts_with']
['compared_with', 'treats', 'interacts_with', 'associated_with']
['compared_with', 'part_of', 'occurs_in', 'part_of']
['compared_with', 'augments', 'isa', 'complicates']
['compared_with', 'interacts_with', 'prevents', 'part_of']
['compared_with', 'compared_with', 'compared_with', 'location_of']
['compared_with', 'diagnoses', 'inhibits', 'produces']
['compared_with', 'compared_with', 'location_of', 'interacts_with']
['compared_with', 'occurs_in', 'isa', 'prevents']
['compared_with', 'complicates', 'part_of', 'part_of']
['compared_with', 'isa', 'causes', 'same_as']
['compared_with', 'augments', 'augments', 'isa']
['compared_with', 'part_of', 'same_as', 'treats']
['compared_with', 'interacts_with']
['compared_with', 'produces', 'stimulates', 'produces']
['compared_with', 'complicates', 'associated_with', 'part_of']
['compared_with', 'inhibits', 'prevents', 'interacts_with']
['compared_with', 'occurs_in', 'same_as', 'prevents']
['compared_with', 'interacts_with', 'compared_with', 'interacts_with']
['compared_with', 'same_as', 'compared_with', 'coexists_with']
['compared_with', 'prevents', 'same_as', 'prevents']
['compared_with', 'inhibits', 'occurs_in', 'associated_with']
['compared_with', 'prevents', 'compared_with', 'compared_with']
['compared_with', 'produces', 'occurs_in', 'causes']
['compared_with', 'compared_with', 'occurs_in', 'part_of']
['compared_with', 'stimulates', 'same_as', 'diagnoses']
['compared_with', 'treats', 'produces', 'part_of']
['compared_with', 'produces', 'complicates', 'interacts_with']
['compared_with', 'part_of', 'occurs_in', 'same_as']
['compared_with', 'stimulates', 'complicates', 'associated_with']
['compared_with', 'occurs_in', 'location_of', 'interacts_with']
['compared_with', 'treats', 'diagnoses', 'prevents']
['compared_with', 'stimulates', 'compared_with', 'inhibits']
['compared_with', 'location_of', 'augments', 'produces']
['compared_with', 'augments', 'treats', 'diagnoses']
['compared_with', 'stimulates', 'inhibits', 'isa']
['compared_with', 'complicates', 'compared_with', 'augments']
['compared_with', 'part_of', 'augments', 'compared_with']
['compared_with', 'occurs_in', 'complicates', 'compared_with']
['compared_with', 'stimulates', 'complicates', 'same_as']
['compared_with', 'produces', 'disrupts', 'affects']
['compared_with', 'isa', 'occurs_in', 'treats']
['compared_with', 'produces', 'affects', 'occurs_in']
['compared_with', 'diagnoses', 'location_of', 'complicates']
['compared_with', 'coexists_with', 'occurs_in', 'produces']
['compared_with', 'prevents', 'associated_with', 'disrupts']
['compared_with', 'compared_with', 'diagnoses', 'part_of']
['compared_with', 'stimulates', 'augments', 'produces']
['compared_with', 'stimulates', 'stimulates', 'same_as']
['compared_with', 'inhibits', 'interacts_with', 'causes']
['augments', 'disrupts', 'associated_with', 'disrupts']
['augments', 'stimulates', 'compared_with', 'produces']
['augments', 'interacts_with', 'location_of', 'complicates']
['augments', 'augments', 'treats', 'interacts_with']
['augments', 'interacts_with', 'same_as', 'affects']
['augments', 'isa', 'inhibits', 'associated_with']
['augments', 'coexists_with', 'disrupts', 'disrupts']
['augments', 'occurs_in']
['augments', 'produces', 'treats', 'augments']
['augments', 'diagnoses', 'produces', 'coexists_with']
['augments', 'augments', 'complicates', 'stimulates']
['augments', 'occurs_in', 'occurs_in', 'produces']
['augments', 'affects', 'same_as', 'disrupts']
['augments', 'augments', 'affects', 'causes']
['augments', 'complicates', 'inhibits', 'augments']
['augments', 'location_of']
['augments', 'diagnoses', 'occurs_in', 'compared_with']
['augments', 'complicates', 'causes', 'interacts_with']
['augments', 'treats', 'isa', 'isa']
['augments', 'inhibits', 'interacts_with', 'same_as']
['augments', 'same_as', 'isa', 'augments']
['augments', 'occurs_in', 'affects', 'associated_with']
['augments', 'treats', 'location_of', 'occurs_in']
['augments', 'prevents', 'inhibits']
['augments', 'occurs_in', 'location_of', 'augments']
['augments', 'compared_with', 'coexists_with', 'affects']
['augments', 'complicates', 'isa', 'complicates']
['augments', 'affects', 'causes', 'produces']
['augments', 'produces', 'stimulates', 'prevents']
['augments', 'affects', 'location_of', 'causes']
['augments']
['augments', 'prevents', 'produces', 'affects']
['augments', 'same_as', 'disrupts', 'isa']
['augments', 'occurs_in', 'inhibits', 'treats']
['augments', 'coexists_with', 'produces', 'isa']
['augments', 'coexists_with', 'affects', 'diagnoses']
['augments', 'coexists_with', 'augments', 'associated_with']
['augments', 'occurs_in', 'location_of', 'complicates']
['augments', 'associated_with', 'treats', 'interacts_with']
['augments', 'inhibits', 'coexists_with', 'treats']
['augments', 'affects', 'associated_with', 'inhibits']
['augments', 'inhibits', 'diagnoses', 'isa']
['augments', 'treats', 'treats', 'complicates']
['augments', 'produces', 'prevents', 'affects']
['augments', 'occurs_in', 'produces', 'produces']
['augments', 'produces', 'diagnoses', 'augments']
['augments', 'causes', 'part_of', 'part_of']
['augments', 'coexists_with', 'augments']
['augments', 'interacts_with', 'compared_with', 'produces']
['augments', 'treats', 'inhibits', 'disrupts']
['augments', 'prevents', 'produces', 'compared_with']
['augments', 'diagnoses', 'prevents']
['augments', 'produces', 'location_of', 'prevents']
['augments', 'occurs_in', 'isa', 'produces']
['augments', 'location_of', 'produces', 'augments']
['augments', 'treats', 'prevents', 'prevents']
['augments', 'augments', 'associated_with', 'isa']
['augments', 'complicates', 'prevents', 'associated_with']
['augments', 'prevents', 'occurs_in', 'affects']
['augments', 'affects', 'location_of', 'associated_with']
['augments', 'complicates', 'associated_with', 'causes']
['augments', 'coexists_with', 'stimulates', 'augments']
['augments', 'produces', 'prevents', 'produces']
['augments', 'location_of', 'isa', 'augments']
['augments', 'complicates', 'stimulates', 'prevents']
['augments', 'isa', 'location_of', 'interacts_with']
['augments', 'treats', 'treats', 'causes']
['augments', 'treats', 'inhibits', 'produces']
['augments', 'inhibits', 'complicates', 'coexists_with']
['augments', 'stimulates', 'associated_with', 'location_of']
['augments', 'disrupts', 'produces', 'interacts_with']
['augments', 'part_of', 'disrupts', 'causes']
['augments', 'isa', 'affects', 'diagnoses']
['augments', 'same_as', 'prevents', 'diagnoses']
['augments', 'prevents', 'diagnoses', 'interacts_with']
['augments', 'interacts_with', 'associated_with', 'augments']
['augments', 'causes', 'treats', 'causes']
['augments', 'treats', 'stimulates', 'disrupts']
['augments', 'complicates', 'same_as', 'inhibits']
['augments', 'complicates', 'part_of', 'complicates']
['augments', 'part_of', 'augments', 'treats']
['augments', 'interacts_with', 'produces', 'treats']
['augments', 'location_of', 'inhibits', 'isa']
['augments', 'isa', 'treats', 'augments']
['augments', 'complicates', 'compared_with']
['augments', 'coexists_with', 'produces', 'occurs_in']
['augments', 'diagnoses']
['augments', 'part_of', 'prevents', 'compared_with']
['augments', 'augments', 'affects', 'interacts_with']
['augments', 'augments', 'isa', 'disrupts']
['augments', 'stimulates', 'prevents', 'location_of']
['augments', 'same_as', 'location_of', 'compared_with']
['augments', 'occurs_in', 'complicates', 'augments']
['augments', 'disrupts', 'coexists_with', 'disrupts']
['augments', 'occurs_in', 'associated_with', 'complicates']
['augments', 'isa', 'prevents', 'part_of']
['augments', 'produces']
['augments', 'augments', 'isa', 'produces']
['inhibits', 'coexists_with', 'location_of', 'associated_with']
['inhibits', 'same_as', 'stimulates', 'same_as']
['inhibits', 'location_of', 'location_of', 'produces']
['inhibits', 'prevents']
['inhibits', 'prevents', 'occurs_in', 'produces']
['inhibits', 'causes', 'treats', 'produces']
['inhibits', 'affects', 'interacts_with', 'complicates']
['inhibits', 'diagnoses', 'treats', 'interacts_with']
['inhibits', 'disrupts', 'affects', 'affects']
['inhibits', 'prevents', 'occurs_in', 'augments']
['inhibits', 'occurs_in', 'interacts_with', 'inhibits']
['inhibits', 'produces', 'isa', 'stimulates']
['inhibits', 'occurs_in', 'isa', 'inhibits']
['inhibits', 'compared_with', 'disrupts', 'inhibits']
['inhibits', 'occurs_in', 'augments', 'interacts_with']
['inhibits', 'interacts_with', 'interacts_with', 'occurs_in']
['inhibits', 'stimulates', 'stimulates', 'compared_with']
['inhibits', 'inhibits', 'causes', 'treats']
['inhibits', 'inhibits', 'same_as', 'location_of']
['inhibits', 'produces', 'isa', 'interacts_with']
['inhibits', 'occurs_in', 'augments', 'associated_with']
['inhibits', 'occurs_in', 'affects', 'same_as']
['inhibits', 'diagnoses', 'isa', 'same_as']
['inhibits', 'produces', 'part_of', 'inhibits']
['inhibits', 'diagnoses', 'interacts_with', 'part_of']
['inhibits', 'diagnoses', 'affects', 'stimulates']
['inhibits', 'isa', 'affects', 'prevents']
['inhibits']
['inhibits', 'produces', 'diagnoses', 'treats']
['inhibits', 'location_of', 'associated_with', 'stimulates']
['inhibits', 'causes', 'isa', 'prevents']
['inhibits', 'interacts_with', 'associated_with', 'stimulates']
['inhibits', 'occurs_in', 'produces', 'part_of']
['inhibits', 'inhibits', 'diagnoses', 'diagnoses']
['inhibits', 'associated_with', 'produces', 'affects']
['inhibits', 'location_of']
['inhibits', 'diagnoses', 'causes', 'stimulates']
['inhibits', 'augments', 'stimulates', 'inhibits']
['inhibits', 'augments', 'part_of', 'produces']
['inhibits', 'compared_with', 'augments', 'same_as']
['inhibits', 'occurs_in', 'diagnoses']
['inhibits', 'compared_with', 'affects', 'part_of']
['inhibits', 'diagnoses', 'occurs_in', 'compared_with']
['inhibits', 'interacts_with', 'affects', 'augments']
['inhibits', 'occurs_in', 'augments', 'augments']
['inhibits', 'interacts_with', 'occurs_in', 'inhibits']
['inhibits', 'complicates', 'produces', 'produces']
['inhibits', 'stimulates', 'isa', 'treats']
['inhibits', 'associated_with', 'same_as', 'complicates']
['inhibits', 'produces', 'occurs_in', 'diagnoses']
['inhibits', 'treats', 'affects', 'coexists_with']
['inhibits', 'causes', 'occurs_in', 'diagnoses']
['inhibits', 'isa', 'stimulates', 'diagnoses']
['inhibits', 'same_as', 'compared_with', 'isa']
['inhibits', 'treats', 'stimulates', 'stimulates']
['inhibits', 'produces', 'same_as', 'diagnoses']
['inhibits', 'causes', 'part_of', 'prevents']
['inhibits', 'occurs_in', 'produces', 'disrupts']
['inhibits', 'produces', 'treats', 'causes']
['inhibits', 'occurs_in', 'compared_with', 'diagnoses']
['inhibits', 'part_of', 'affects', 'interacts_with']
['inhibits', 'prevents', 'produces', 'affects']
['inhibits', 'associated_with', 'augments', 'compared_with']
['inhibits', 'stimulates', 'interacts_with', 'compared_with']
['inhibits', 'interacts_with', 'isa', 'associated_with']
['inhibits', 'occurs_in', 'part_of', 'inhibits']
['inhibits', 'treats', 'occurs_in', 'isa']
['inhibits', 'interacts_with', 'diagnoses', 'causes']
['inhibits', 'stimulates', 'interacts_with', 'augments']
['inhibits', 'compared_with', 'disrupts', 'treats']
['inhibits', 'produces', 'complicates', 'treats']
['inhibits', 'compared_with']
['inhibits', 'isa', 'compared_with', 'complicates']
['inhibits', 'produces', 'inhibits', 'coexists_with']
['inhibits', 'augments']
['inhibits', 'diagnoses', 'produces', 'complicates']
['inhibits', 'isa', 'same_as', 'isa']
['inhibits', 'interacts_with', 'coexists_with', 'affects']
['inhibits', 'interacts_with', 'interacts_with', 'same_as']
['inhibits', 'diagnoses', 'produces', 'compared_with']
['inhibits', 'treats', 'causes', 'part_of']
['inhibits', 'associated_with', 'stimulates', 'affects']
['inhibits', 'location_of', 'augments', 'compared_with']
['inhibits', 'associated_with', 'interacts_with', 'occurs_in']
['inhibits', 'produces', 'location_of', 'complicates']
['inhibits', 'inhibits', 'part_of', 'location_of']
['inhibits', 'stimulates', 'compared_with', 'isa']
['inhibits', 'inhibits', 'augments', 'disrupts']
['inhibits', 'disrupts', 'isa', 'compared_with']
['inhibits', 'occurs_in', 'compared_with', 'augments']
['inhibits', 'associated_with', 'diagnoses', 'produces']
['inhibits', 'prevents', 'isa', 'compared_with']
['inhibits', 'inhibits', 'stimulates', 'augments']
['inhibits', 'inhibits', 'prevents', 'prevents']
['inhibits', 'stimulates', 'augments', 'part_of']
['inhibits', 'treats', 'stimulates', 'causes']
['inhibits', 'stimulates', 'augments', 'interacts_with']
['inhibits', 'occurs_in', 'isa', 'produces']
['inhibits', 'complicates', 'disrupts', 'inhibits']
['causes', 'causes', 'causes', 'coexists_with']
['causes', 'same_as', 'diagnoses', 'treats']
['causes', 'compared_with', 'isa', 'causes']
['causes', 'interacts_with', 'associated_with', 'augments']
['causes', 'augments', 'treats', 'affects']
['causes', 'inhibits', 'augments', 'coexists_with']
['causes', 'part_of', 'disrupts', 'associated_with']
['causes', 'inhibits', 'produces', 'produces']
['causes', 'interacts_with', 'occurs_in', 'diagnoses']
['causes', 'part_of', 'diagnoses', 'interacts_with']
['causes', 'diagnoses', 'inhibits', 'location_of']
['causes', 'occurs_in', 'stimulates', 'produces']
['causes', 'stimulates', 'augments', 'produces']
['causes', 'produces', 'produces', 'location_of']
['causes', 'affects', 'causes', 'diagnoses']
['causes', 'treats', 'diagnoses', 'produces']
['causes', 'augments', 'coexists_with', 'interacts_with']
['causes', 'associated_with', 'isa', 'diagnoses']
['causes', 'occurs_in', 'affects', 'causes']
['causes', 'complicates', 'same_as', 'occurs_in']
['causes', 'coexists_with']
['causes', 'affects', 'inhibits', 'compared_with']
['causes', 'isa', 'diagnoses', 'interacts_with']
['causes', 'interacts_with', 'causes', 'stimulates']
['causes', 'disrupts', 'interacts_with', 'produces']
['causes', 'same_as', 'diagnoses', 'diagnoses']
['causes', 'augments', 'interacts_with', 'causes']
['causes', 'part_of', 'produces', 'part_of']
['causes', 'produces', 'occurs_in', 'location_of']
['causes', 'diagnoses', 'occurs_in', 'affects']
['causes', 'compared_with', 'complicates']
['causes', 'stimulates', 'produces', 'complicates']
['causes', 'interacts_with', 'occurs_in', 'stimulates']
['causes', 'compared_with', 'diagnoses', 'part_of']
['causes', 'diagnoses', 'prevents', 'affects']
['causes', 'produces', 'compared_with', 'causes']
['causes', 'same_as', 'occurs_in', 'produces']
['causes', 'treats', 'treats', 'same_as']
['causes', 'inhibits', 'location_of', 'same_as']
['causes', 'augments', 'causes', 'occurs_in']
['causes', 'associated_with', 'part_of', 'occurs_in']
['causes', 'diagnoses', 'part_of', 'prevents']
['causes', 'associated_with', 'associated_with', 'produces']
['causes', 'part_of', 'occurs_in', 'stimulates']
['causes', 'isa', 'complicates', 'compared_with']
['causes', 'produces', 'coexists_with', 'augments']
['causes', 'disrupts', 'treats', 'diagnoses']
['causes', 'augments', 'prevents', 'causes']
['causes', 'occurs_in', 'augments', 'affects']
['causes', 'disrupts', 'occurs_in', 'compared_with']
['causes', 'occurs_in', 'associated_with', 'diagnoses']
['causes', 'disrupts', 'stimulates']
['causes', 'complicates', 'associated_with', 'augments']
['causes', 'inhibits', 'occurs_in', 'causes']
['causes', 'disrupts', 'same_as', 'augments']
['causes', 'produces', 'inhibits', 'augments']
['causes', 'stimulates', 'diagnoses', 'compared_with']
['causes', 'complicates', 'produces', 'occurs_in']
['causes', 'disrupts', 'part_of', 'inhibits']
['causes', 'treats', 'produces', 'treats']
['causes', 'disrupts', 'causes', 'same_as']
['causes', 'causes', 'stimulates', 'same_as']
['causes', 'prevents', 'part_of', 'part_of']
['causes', 'interacts_with', 'inhibits', 'interacts_with']
['causes', 'compared_with', 'treats', 'produces']
['causes', 'stimulates', 'produces', 'isa']
['causes', 'complicates', 'treats', 'associated_with']
['causes', 'complicates', 'complicates', 'part_of']
['causes', 'affects', 'interacts_with', 'stimulates']
['causes', 'causes', 'produces', 'augments']
['causes', 'isa', 'disrupts', 'associated_with']
['causes', 'interacts_with', 'interacts_with', 'associated_with']
['causes', 'causes', 'occurs_in', 'augments']
['causes', 'produces']
['causes', 'affects', 'compared_with', 'compared_with']
['causes', 'occurs_in', 'same_as', 'augments']
['causes', 'interacts_with', 'disrupts', 'disrupts']
['causes', 'compared_with', 'location_of', 'produces']
['causes', 'coexists_with', 'causes', 'associated_with']
['causes', 'stimulates', 'location_of', 'affects']
['causes', 'interacts_with', 'occurs_in']
['causes', 'diagnoses', 'diagnoses']
['causes', 'isa', 'produces', 'stimulates']
['causes', 'inhibits', 'augments', 'interacts_with']
['causes', 'causes', 'compared_with', 'augments']
['causes', 'isa', 'treats', 'disrupts']
['causes', 'compared_with', 'treats', 'same_as']
['causes', 'disrupts', 'associated_with', 'associated_with']
['causes', 'interacts_with', 'augments', 'disrupts']
['causes', 'same_as', 'produces', 'interacts_with']
['causes', 'location_of', 'isa', 'occurs_in']
['causes', 'produces', 'part_of', 'complicates']
['causes', 'affects', 'interacts_with', 'diagnoses']
['causes', 'part_of', 'disrupts']
['causes', 'inhibits', 'treats', 'produces']
['causes', 'produces', 'causes', 'stimulates']
['causes', 'interacts_with', 'associated_with', 'interacts_with']
['causes', 'affects', 'inhibits']
['causes', 'isa', 'treats']
['causes', 'occurs_in', 'stimulates', 'inhibits']
['stimulates', 'produces', 'part_of']
['stimulates', 'interacts_with', 'diagnoses', 'augments']
['stimulates', 'stimulates', 'treats', 'diagnoses']
['stimulates', 'affects', 'interacts_with', 'augments']
['stimulates', 'treats', 'diagnoses', 'associated_with']
['stimulates', 'occurs_in', 'treats', 'complicates']
['stimulates', 'complicates', 'isa', 'isa']
['stimulates', 'affects', 'compared_with', 'augments']
['stimulates', 'inhibits', 'inhibits']
['stimulates', 'interacts_with', 'interacts_with', 'disrupts']
['stimulates', 'interacts_with', 'occurs_in', 'disrupts']
['stimulates', 'stimulates', 'stimulates', 'occurs_in']
['stimulates', 'produces', 'stimulates', 'associated_with']
['stimulates', 'diagnoses', 'interacts_with', 'affects']
['stimulates', 'prevents', 'associated_with', 'coexists_with']
['stimulates', 'inhibits', 'diagnoses', 'part_of']
['stimulates', 'disrupts', 'interacts_with']
['stimulates', 'interacts_with', 'produces', 'causes']
['stimulates', 'complicates', 'causes']
['stimulates', 'diagnoses', 'compared_with']
['stimulates', 'part_of', 'affects', 'compared_with']
['stimulates', 'same_as', 'compared_with', 'produces']
['stimulates', 'treats', 'associated_with', 'affects']
['stimulates', 'causes', 'associated_with', 'inhibits']
['stimulates', 'stimulates', 'part_of', 'inhibits']
['stimulates', 'interacts_with', 'prevents', 'same_as']
['stimulates', 'coexists_with', 'produces', 'diagnoses']
['stimulates', 'inhibits', 'interacts_with', 'treats']
['stimulates', 'produces', 'produces', 'associated_with']
['stimulates', 'affects', 'interacts_with', 'produces']
['stimulates', 'causes', 'prevents', 'augments']
['stimulates', 'part_of', 'treats', 'prevents']
['stimulates', 'diagnoses', 'augments', 'part_of']
['stimulates', 'augments', 'augments', 'affects']
['stimulates', 'part_of', 'treats', 'causes']
['stimulates', 'coexists_with', 'produces', 'occurs_in']
['stimulates', 'associated_with', 'interacts_with', 'interacts_with']
['stimulates', 'produces', 'augments', 'same_as']
['stimulates']
['stimulates', 'diagnoses', 'treats', 'inhibits']
['stimulates', 'augments', 'produces', 'treats']
['stimulates', 'same_as']
['stimulates', 'treats', 'associated_with', 'location_of']
['stimulates', 'coexists_with', 'diagnoses', 'treats']
['stimulates', 'coexists_with', 'diagnoses', 'produces']
['stimulates', 'diagnoses', 'occurs_in', 'inhibits']
['stimulates', 'part_of', 'diagnoses', 'occurs_in']
