['diagnoses', 'part_of', 'disrupts', 'augments']
['disrupts', 'coexists_with', 'prevents', 'inhibits']
['disrupts', 'stimulates', 'complicates', 'produces']
['disrupts', 'produces', 'location_of', 'produces']
['disrupts', 'treats', 'associated_with', 'same_as']
['disrupts', 'stimulates', 'disrupts', 'isa']
['disrupts', 'causes', 'interacts_with', 'disrupts']
['disrupts', 'produces']
['disrupts', 'compared_with', 'affects', 'complicates']
['disrupts', 'compared_with', 'treats', 'disrupts']
['disrupts', 'compared_with', 'coexists_with', 'inhibits']
['disrupts', 'treats', 'complicates', 'stimulates']
['disrupts', 'location_of', 'augments', 'inhibits']
['disrupts', 'interacts_with', 'location_of', 'treats']
['disrupts', 'associated_with', 'occurs_in', 'affects']
['disrupts', 'prevents', 'inhibits', 'affects']
['produces', 'treats', 'prevents', 'associated_with']
['produces', 'produces', 'treats', 'prevents']
['produces', 'associated_with', 'produces', 'associated_with']
['produces', 'disrupts', 'prevents', 'inhibits']
['produces', 'disrupts', 'coexists_with', 'location_of']
['produces', 'affects', 'causes', 'compared_with']
['produces']
['produces', 'produces']
['produces', 'coexists_with', 'interacts_with', 'causes']
['produces', 'location_of', 'augments', 'complicates']
['produces', 'complicates', 'augments', 'causes']
['produces', 'produces', 'augments', 'prevents']
['produces', 'inhibits', 'part_of']
['produces', 'compared_with', 'causes', 'part_of']
['produces', 'location_of', 'causes', 'compared_with']
['produces', 'location_of', 'location_of', 'complicates']
['produces', 'complicates', 'interacts_with', 'treats']
['produces', 'same_as', 'same_as', 'complicates']
['produces', 'associated_with', 'diagnoses', 'stimulates']
['produces', 'augments', 'occurs_in', 'disrupts']
['produces', 'causes', 'interacts_with', 'compared_with']
['produces', 'compared_with', 'isa', 'causes']
['produces', 'occurs_in', 'occurs_in', 'disrupts']
['produces', 'complicates', 'disrupts', 'causes']
['produces', 'interacts_with', 'associated_with', 'treats']
['produces', 'produces', 'augments', 'coexists_with']
['produces', 'treats']
['produces', 'same_as', 'associated_with', 'occurs_in']
['produces', 'produces', 'prevents', 'interacts_with']
['produces', 'causes', 'compared_with', 'location_of']
['produces', 'complicates', 'affects', 'location_of']
['produces', 'augments', 'location_of', 'compared_with']
['produces', 'causes', 'stimulates', 'causes']
['produces', 'disrupts', 'stimulates', 'stimulates']
['produces', 'compared_with', 'occurs_in', 'compared_with']
['produces', 'treats', 'stimulates', 'compared_with']
['produces', 'stimulates', 'stimulates', 'treats']
['produces', 'treats', 'prevents', 'stimulates']
['produces', 'coexists_with']
['produces', 'produces', 'treats', 'complicates']
['produces', 'treats', 'diagnoses', 'stimulates']
['produces', 'affects', 'stimulates', 'augments']
['produces', 'compared_with']
['produces', 'prevents', 'causes', 'augments']
['produces', 'affects', 'same_as', 'part_of']
['produces', 'stimulates', 'disrupts', 'part_of']
['produces', 'compared_with', 'same_as', 'causes']
['produces', 'disrupts', 'stimulates', 'complicates']
['produces', 'occurs_in', 'causes', 'same_as']
['produces', 'disrupts', 'inhibits', 'associated_with']
['produces', 'coexists_with', 'treats', 'complicates']
['produces', 'causes', 'compared_with']
['produces', 'coexists_with', 'compared_with']
['produces', 'part_of', 'causes', 'treats']
['produces', 'causes', 'coexists_with', 'same_as']
['produces', 'same_as', 'associated_with', 'coexists_with']
['produces', 'inhibits', 'causes', 'location_of']
['produces', 'disrupts', 'affects', 'interacts_with']
['produces', 'stimulates', 'stimulates', 'compared_with']
['produces', 'produces', 'part_of', 'affects']
['produces', 'produces', 'occurs_in', 'occurs_in']
['produces', 'location_of', 'occurs_in', 'location_of']
['produces', 'isa', 'location_of', 'inhibits']
['produces', 'treats', 'location_of', 'complicates']
['produces', 'same_as', 'associated_with', 'diagnoses']
['produces', 'same_as', 'produces']
['produces', 'part_of', 'occurs_in', 'disrupts']
['produces', 'coexists_with', 'inhibits', 'affects']
['produces', 'occurs_in']
['produces', 'disrupts']
['produces', 'affects', 'same_as', 'causes']
['produces', 'occurs_in', 'compared_with', 'associated_with']
['produces', 'treats', 'occurs_in', 'augments']
['produces', 'isa', 'diagnoses', 'inhibits']
['produces', 'associated_with', 'prevents']
['produces', 'prevents', 'compared_with', 'disrupts']
['produces', 'augments', 'coexists_with', 'prevents']
['produces', 'isa', 'disrupts', 'coexists_with']
['produces', 'interacts_with', 'stimulates', 'compared_with']
['produces', 'occurs_in', 'part_of', 'isa']
['produces', 'interacts_with', 'occurs_in', 'location_of']
['produces', 'compared_with', 'diagnoses', 'interacts_with']
['produces', 'complicates', 'causes', 'same_as']
['produces', 'augments', 'associated_with', 'produces']
['produces', 'produces', 'treats', 'augments']
['produces', 'prevents', 'produces', 'occurs_in']
['produces', 'coexists_with', 'causes', 'complicates']
['produces', 'causes']
['produces', 'complicates', 'causes', 'interacts_with']
['produces', 'interacts_with', 'causes', 'complicates']
['produces', 'diagnoses', 'isa', 'interacts_with']
['produces', 'stimulates', 'location_of', 'coexists_with']
['produces', 'complicates']
['produces', 'associated_with', 'occurs_in', 'complicates']
['compared_with', 'produces', 'associated_with', 'isa']
['compared_with', 'interacts_with', 'treats', 'inhibits']
['compared_with', 'stimulates', 'complicates', 'affects']
['compared_with', 'location_of', 'isa', 'occurs_in']
['compared_with', 'location_of', 'augments', 'inhibits']
['compared_with', 'compared_with', 'inhibits', 'part_of']
['compared_with', 'part_of', 'inhibits', 'location_of']
['compared_with', 'coexists_with', 'same_as', 'treats']
['compared_with', 'part_of', 'associated_with', 'treats']
['compared_with', 'affects', 'interacts_with', 'stimulates']
['compared_with', 'isa', 'diagnoses', 'associated_with']
['compared_with', 'compared_with', 'produces', 'diagnoses']
['compared_with', 'diagnoses', 'compared_with', 'associated_with']
['compared_with']
['compared_with', 'prevents', 'occurs_in', 'augments']
['compared_with', 'diagnoses', 'isa', 'affects']
['compared_with', 'diagnoses', 'same_as', 'interacts_with']
['compared_with', 'occurs_in', 'treats', 'disrupts']
['compared_with', 'same_as', 'coexists_with', 'isa']
['compared_with', 'part_of', 'compared_with', 'diagnoses']
['compared_with', 'inhibits', 'occurs_in', 'complicates']
['compared_with', 'produces', 'produces', 'treats']
['compared_with', 'augments', 'causes', 'prevents']
['compared_with', 'complicates', 'prevents', 'disrupts']
['compared_with', 'coexists_with', 'causes', 'compared_with']
['compared_with', 'disrupts', 'complicates', 'augments']
['compared_with', 'disrupts', 'compared_with', 'causes']
['compared_with', 'prevents', 'prevents', 'coexists_with']
['compared_with', 'causes', 'prevents', 'isa']
['compared_with', 'treats', 'diagnoses', 'inhibits']
['compared_with', 'associated_with', 'isa', 'interacts_with']
['compared_with', 'coexists_with', 'isa', 'causes']
['compared_with', 'affects', 'causes', 'produces']
['compared_with', 'disrupts', 'stimulates', 'location_of']
['compared_with', 'produces', 'diagnoses', 'occurs_in']
['compared_with', 'inhibits', 'part_of', 'prevents']
['compared_with', 'diagnoses', 'produces', 'occurs_in']
['compared_with', 'treats', 'occurs_in', 'associated_with']
['compared_with', 'coexists_with', 'inhibits', 'interacts_with']
['compared_with', 'affects', 'diagnoses', 'affects']
['compared_with', 'isa', 'part_of']
['compared_with', 'produces', 'causes', 'prevents']
['compared_with', 'same_as', 'disrupts', 'part_of']
['compared_with', 'inhibits', 'diagnoses']
['compared_with', 'same_as', 'affects', 'affects']
['compared_with', 'augments', 'affects', 'isa']
['compared_with', 'coexists_with', 'coexists_with', 'part_of']
['compared_with', 'inhibits', 'part_of', 'associated_with']
['compared_with', 'location_of', 'compared_with', 'interacts_with']
['compared_with', 'interacts_with', 'causes', 'affects']
['compared_with', 'disrupts', 'inhibits', 'affects']
['compared_with', 'occurs_in', 'stimulates', 'complicates']
['compared_with', 'complicates', 'diagnoses', 'associated_with']
['compared_with', 'produces', 'affects', 'affects']
['compared_with', 'same_as', 'same_as', 'isa']
['compared_with', 'prevents', 'produces', 'location_of']
['compared_with', 'affects', 'compared_with', 'associated_with']
['compared_with', 'prevents', 'affects', 'compared_with']
['compared_with', 'associated_with', 'occurs_in', 'interacts_with']
['compared_with', 'stimulates', 'complicates', 'inhibits']
['compared_with', 'disrupts', 'produces', 'compared_with']
['compared_with', 'interacts_with', 'isa', 'associated_with']
['compared_with', 'location_of', 'treats', 'disrupts']
['compared_with', 'stimulates', 'complicates', 'diagnoses']
['compared_with', 'causes', 'complicates', 'associated_with']
['compared_with', 'produces', 'augments', 'complicates']
['compared_with', 'occurs_in', 'location_of', 'compared_with']
['compared_with', 'compared_with', 'interacts_with', 'inhibits']
['compared_with', 'produces', 'interacts_with', 'coexists_with']
['compared_with', 'part_of', 'complicates', 'disrupts']
['compared_with', 'isa', 'isa', 'associated_with']
['compared_with', 'causes', 'diagnoses', 'associated_with']
['compared_with', 'augments', 'inhibits', 'disrupts']
['compared_with', 'affects', 'location_of', 'disrupts']
['compared_with', 'affects', 'location_of', 'coexists_with']
['compared_with', 'disrupts', 'stimulates', 'stimulates']
['compared_with', 'treats', 'complicates', 'associated_with']
['compared_with', 'location_of', 'part_of', 'affects']
['compared_with', 'occurs_in', 'coexists_with', 'treats']
['compared_with', 'disrupts', 'inhibits', 'stimulates']
['compared_with', 'treats', 'associated_with', 'same_as']
['compared_with', 'complicates', 'occurs_in', 'complicates']
['compared_with', 'treats', 'coexists_with', 'compared_with']
['compared_with', 'interacts_with', 'occurs_in', 'prevents']
['compared_with', 'disrupts', 'augments', 'isa']
['compared_with', 'occurs_in', 'interacts_with', 'isa']
['compared_with', 'part_of', 'inhibits', 'occurs_in']
['compared_with', 'isa', 'occurs_in']
['compared_with', 'occurs_in', 'prevents', 'inhibits']
['compared_with', 'produces', 'stimulates', 'isa']
['compared_with', 'produces', 'interacts_with', 'augments']
['compared_with', 'produces', 'inhibits', 'coexists_with']
['compared_with', 'disrupts', 'treats', 'diagnoses']
['compared_with', 'prevents', 'inhibits', 'prevents']
['compared_with', 'prevents', 'coexists_with', 'augments']
['compared_with', 'inhibits', 'stimulates', 'interacts_with']
['compared_with', 'coexists_with', 'produces', 'affects']
['compared_with', 'same_as', 'associated_with', 'coexists_with']
['compared_with', 'causes', 'prevents', 'stimulates']
['compared_with', 'interacts_with', 'prevents', 'stimulates']
['augments', 'diagnoses', 'coexists_with']
['augments', 'disrupts', 'augments', 'interacts_with']
['augments', 'produces', 'disrupts', 'associated_with']
['augments', 'isa', 'inhibits', 'occurs_in']
['augments', 'coexists_with', 'associated_with', 'interacts_with']
['augments', 'occurs_in']
['augments', 'coexists_with', 'compared_with', 'complicates']
['augments', 'coexists_with', 'produces', 'compared_with']
['augments', 'interacts_with', 'prevents', 'complicates']
['augments', 'diagnoses', 'affects', 'associated_with']
['augments', 'associated_with', 'stimulates', 'isa']
['augments', 'location_of', 'diagnoses', 'coexists_with']
['augments', 'stimulates', 'prevents', 'interacts_with']
['augments', 'compared_with']
['augments', 'inhibits']
['augments', 'associated_with', 'inhibits', 'associated_with']
['augments', 'affects', 'location_of', 'coexists_with']
['augments', 'coexists_with', 'coexists_with', 'compared_with']
['augments', 'occurs_in', 'isa', 'location_of']
['augments', 'location_of', 'location_of', 'complicates']
['augments', 'augments', 'same_as', 'occurs_in']
['augments', 'same_as', 'part_of', 'causes']
['augments', 'treats', 'isa', 'location_of']
['augments', 'interacts_with', 'inhibits', 'occurs_in']
['augments', 'occurs_in', 'occurs_in', 'associated_with']
['augments', 'causes', 'diagnoses', 'produces']
['augments', 'associated_with', 'interacts_with', 'treats']
['augments', 'treats', 'isa', 'part_of']
['augments', 'complicates', 'coexists_with', 'isa']
['augments', 'associated_with', 'inhibits', 'prevents']
['augments', 'part_of', 'augments', 'part_of']
['augments', 'treats', 'produces', 'augments']
['augments', 'compared_with', 'disrupts', 'prevents']
['augments', 'treats', 'compared_with', 'coexists_with']
['augments', 'same_as', 'augments', 'associated_with']
['augments', 'produces']
['augments']
['augments', 'same_as', 'prevents', 'augments']
['augments', 'stimulates', 'occurs_in']
['augments', 'occurs_in', 'interacts_with', 'same_as']
['augments', 'augments', 'location_of', 'stimulates']
['augments', 'affects', 'prevents', 'disrupts']
['augments', 'causes', 'disrupts', 'disrupts']
['augments', 'same_as', 'part_of', 'occurs_in']
['augments', 'stimulates', 'part_of', 'occurs_in']
['augments', 'diagnoses', 'isa', 'interacts_with']
['augments', 'produces', 'isa', 'prevents']
['augments', 'complicates', 'causes', 'affects']
['augments', 'part_of', 'complicates', 'interacts_with']
['augments', 'same_as', 'inhibits', 'prevents']
['augments', 'occurs_in', 'complicates', 'associated_with']
['augments', 'location_of', 'causes', 'occurs_in']
['augments', 'complicates', 'associated_with', 'augments']
['augments', 'complicates', 'inhibits']
['augments', 'associated_with', 'produces', 'compared_with']
['augments', 'augments', 'occurs_in', 'location_of']
['augments', 'same_as', 'complicates', 'location_of']
['augments', 'coexists_with', 'causes', 'affects']
['augments', 'compared_with', 'affects', 'causes']
['augments', 'same_as', 'interacts_with', 'augments']
['augments', 'occurs_in', 'occurs_in', 'treats']
['augments', 'augments', 'associated_with', 'interacts_with']
['augments', 'interacts_with', 'part_of', 'diagnoses']
['augments', 'augments', 'produces', 'treats']
['augments', 'same_as', 'coexists_with', 'causes']
['augments', 'interacts_with', 'coexists_with', 'coexists_with']
['augments', 'produces', 'location_of', 'occurs_in']
['augments', 'stimulates', 'diagnoses', 'augments']
['augments', 'isa', 'associated_with', 'causes']
['augments', 'location_of', 'inhibits', 'compared_with']
['augments', 'augments', 'part_of', 'same_as']
['augments', 'prevents']
['augments', 'associated_with', 'causes', 'location_of']
['augments', 'affects', 'augments', 'stimulates']
['augments', 'inhibits', 'interacts_with', 'inhibits']
['augments', 'disrupts', 'prevents', 'stimulates']
['augments', 'treats', 'isa', 'affects']
['augments', 'associated_with', 'compared_with', 'compared_with']
['augments', 'disrupts', 'prevents', 'interacts_with']
['augments', 'causes', 'occurs_in', 'occurs_in']
['augments', 'treats', 'occurs_in', 'coexists_with']
['augments', 'complicates', 'occurs_in', 'treats']
['augments', 'treats', 'inhibits', 'causes']
['augments', 'occurs_in', 'inhibits', 'causes']
['augments', 'treats', 'affects', 'inhibits']
['augments', 'complicates', 'inhibits', 'stimulates']
['augments', 'interacts_with', 'diagnoses', 'isa']
['augments', 'causes', 'interacts_with', 'associated_with']
['augments', 'produces', 'part_of', 'same_as']
['augments', 'prevents', 'location_of', 'causes']
['augments', 'same_as', 'same_as', 'produces']
['augments', 'interacts_with', 'inhibits', 'isa']
['augments', 'diagnoses', 'location_of', 'interacts_with']
['augments', 'associated_with', 'part_of', 'augments']
['augments', 'occurs_in', 'affects', 'treats']
['augments', 'isa']
['augments', 'location_of', 'occurs_in', 'same_as']
['inhibits', 'prevents', 'location_of', 'occurs_in']
['inhibits', 'disrupts', 'same_as', 'location_of']
['inhibits', 'prevents', 'occurs_in', 'compared_with']
['inhibits', 'treats', 'part_of', 'interacts_with']
['inhibits', 'affects', 'disrupts', 'affects']
['inhibits', 'isa', 'inhibits', 'augments']
['inhibits', 'same_as', 'coexists_with']
['inhibits', 'disrupts', 'produces', 'interacts_with']
['inhibits', 'location_of', 'isa', 'complicates']
['inhibits', 'affects']
['inhibits', 'occurs_in', 'location_of', 'part_of']
['inhibits', 'occurs_in', 'disrupts', 'affects']
['inhibits', 'associated_with', 'causes', 'treats']
['inhibits', 'prevents', 'occurs_in', 'isa']
['inhibits', 'stimulates', 'coexists_with', 'augments']
['inhibits', 'prevents', 'treats', 'isa']
['inhibits', 'affects', 'associated_with', 'interacts_with']
['inhibits', 'isa', 'interacts_with', 'location_of']
['inhibits', 'causes', 'coexists_with', 'inhibits']
['inhibits', 'affects', 'part_of', 'associated_with']
['inhibits', 'disrupts', 'compared_with', 'compared_with']
['inhibits', 'produces', 'coexists_with', 'coexists_with']
['inhibits', 'treats', 'complicates', 'causes']
['inhibits', 'same_as', 'stimulates', 'inhibits']
['inhibits', 'coexists_with', 'stimulates', 'diagnoses']
['inhibits', 'diagnoses', 'isa']
['inhibits', 'associated_with', 'disrupts', 'same_as']
['inhibits', 'coexists_with', 'augments', 'coexists_with']
['inhibits', 'diagnoses', 'part_of', 'interacts_with']
['inhibits', 'location_of', 'diagnoses', 'prevents']
['inhibits', 'affects', 'occurs_in', 'associated_with']
['inhibits', 'same_as', 'augments', 'prevents']
['inhibits', 'augments', 'causes', 'affects']
['inhibits', 'diagnoses', 'interacts_with', 'treats']
['inhibits', 'interacts_with', 'prevents', 'produces']
['inhibits', 'same_as', 'isa', 'treats']
['inhibits', 'diagnoses']
['inhibits', 'disrupts', 'diagnoses', 'complicates']
['inhibits', 'complicates', 'associated_with', 'augments']
['inhibits', 'complicates', 'inhibits', 'treats']
['inhibits', 'produces', 'prevents', 'prevents']
['inhibits', 'complicates', 'occurs_in', 'coexists_with']
['inhibits', 'diagnoses', 'treats']
['inhibits', 'same_as', 'part_of', 'complicates']
['inhibits', 'isa', 'prevents', 'complicates']
['inhibits', 'affects', 'diagnoses', 'part_of']
['inhibits', 'associated_with', 'augments', 'interacts_with']
['inhibits', 'treats', 'produces', 'prevents']
['inhibits', 'treats', 'same_as', 'diagnoses']
['inhibits', 'isa', 'location_of', 'disrupts']
['inhibits', 'stimulates', 'occurs_in', 'isa']
['inhibits', 'interacts_with', 'prevents', 'compared_with']
['inhibits', 'diagnoses', 'isa', 'interacts_with']
['inhibits', 'prevents', 'associated_with', 'augments']
['inhibits', 'same_as', 'stimulates', 'same_as']
['inhibits', 'produces', 'disrupts', 'treats']
['inhibits', 'part_of']
['inhibits', 'interacts_with', 'location_of', 'location_of']
['inhibits', 'compared_with', 'affects', 'associated_with']
['inhibits', 'affects', 'complicates', 'diagnoses']
['inhibits', 'location_of', 'treats', 'complicates']
['inhibits', 'occurs_in', 'coexists_with', 'coexists_with']
['inhibits', 'complicates', 'part_of', 'occurs_in']
['inhibits', 'inhibits']
['inhibits', 'diagnoses', 'diagnoses', 'prevents']
['inhibits', 'disrupts', 'prevents', 'diagnoses']
['inhibits', 'location_of', 'complicates', 'coexists_with']
['inhibits', 'coexists_with', 'isa', 'part_of']
['inhibits', 'occurs_in', 'produces', 'produces']
['inhibits', 'stimulates', 'occurs_in', 'stimulates']
['inhibits', 'interacts_with', 'inhibits', 'produces']
['inhibits', 'treats', 'produces', 'treats']
['inhibits', 'same_as', 'location_of', 'complicates']
['inhibits', 'stimulates', 'occurs_in', 'interacts_with']
['inhibits', 'coexists_with', 'isa', 'produces']
['inhibits', 'produces', 'complicates', 'prevents']
['inhibits', 'augments', 'associated_with', 'complicates']
['inhibits', 'coexists_with', 'part_of', 'augments']
['inhibits', 'coexists_with', 'isa', 'affects']
['inhibits', 'produces', 'occurs_in', 'inhibits']
['inhibits', 'part_of', 'coexists_with', 'same_as']
['inhibits', 'complicates', 'part_of', 'augments']
['inhibits', 'causes', 'inhibits', 'complicates']
['inhibits', 'augments', 'disrupts', 'same_as']
['inhibits', 'part_of', 'inhibits', 'part_of']
['inhibits', 'part_of', 'part_of', 'complicates']
['inhibits', 'inhibits', 'location_of', 'coexists_with']
['inhibits', 'stimulates', 'part_of', 'produces']
['inhibits', 'complicates', 'treats', 'same_as']
['inhibits']
['inhibits', 'interacts_with', 'same_as', 'prevents']
['inhibits', 'affects', 'same_as']
['inhibits', 'prevents', 'complicates', 'same_as']
['inhibits', 'same_as', 'occurs_in', 'inhibits']
['inhibits', 'diagnoses', 'interacts_with', 'location_of']
['inhibits', 'complicates', 'augments', 'prevents']
['causes', 'interacts_with', 'complicates', 'complicates']
['causes', 'coexists_with', 'compared_with', 'treats']
['causes', 'diagnoses', 'same_as', 'coexists_with']
['causes', 'treats', 'inhibits', 'augments']
['causes', 'interacts_with', 'stimulates', 'interacts_with']
['causes', 'location_of', 'augments', 'interacts_with']
['causes', 'treats', 'prevents', 'diagnoses']
['causes', 'disrupts', 'isa', 'augments']
['causes', 'occurs_in', 'coexists_with', 'location_of']
['causes', 'complicates', 'compared_with', 'isa']
['causes', 'same_as', 'interacts_with', 'location_of']
['causes', 'prevents', 'produces']
['causes', 'stimulates', 'inhibits', 'affects']
['causes', 'prevents', 'produces', 'affects']
['causes', 'coexists_with']
['causes', 'interacts_with', 'produces', 'location_of']
['causes', 'isa', 'isa', 'inhibits']
['causes', 'stimulates', 'location_of', 'stimulates']
['causes', 'part_of', 'inhibits', 'augments']
['causes', 'produces', 'complicates', 'associated_with']
['causes', 'prevents', 'augments', 'complicates']
['causes', 'produces', 'diagnoses', 'compared_with']
['causes', 'augments', 'affects', 'part_of']
['causes', 'treats', 'compared_with', 'isa']
['causes', 'coexists_with', 'part_of', 'diagnoses']
['causes', 'same_as', 'associated_with', 'compared_with']
['causes', 'same_as', 'occurs_in', 'part_of']
['causes', 'causes', 'compared_with', 'diagnoses']
['causes', 'location_of', 'coexists_with', 'prevents']
['causes', 'complicates', 'part_of', 'same_as']
['causes', 'location_of', 'complicates', 'stimulates']
['causes', 'treats', 'isa', 'treats']
['causes', 'stimulates', 'causes', 'coexists_with']
['causes', 'stimulates', 'complicates', 'complicates']
['causes', 'treats', 'causes', 'complicates']
['causes', 'inhibits', 'augments', 'stimulates']
['causes']
['causes', 'prevents', 'causes', 'diagnoses']
['causes', 'location_of', 'interacts_with']
['causes', 'causes', 'occurs_in', 'location_of']
['causes', 'complicates', 'treats', 'treats']
['causes', 'causes', 'complicates', 'associated_with']
['causes', 'associated_with', 'diagnoses', 'prevents']
['causes', 'produces', 'disrupts', 'associated_with']
['causes', 'location_of', 'diagnoses', 'causes']
['causes', 'stimulates', 'produces', 'diagnoses']
['causes', 'affects', 'affects', 'stimulates']
['causes', 'diagnoses', 'occurs_in', 'augments']
['causes', 'treats', 'augments', 'diagnoses']
['causes', 'complicates', 'affects', 'augments']
['causes', 'complicates', 'complicates', 'prevents']
['causes', 'part_of', 'isa']
['causes', 'diagnoses', 'augments', 'part_of']
['causes', 'associated_with', 'compared_with', 'diagnoses']
['causes', 'compared_with', 'compared_with', 'causes']
['causes', 'affects', 'occurs_in', 'interacts_with']
['causes', 'prevents', 'diagnoses', 'disrupts']
['causes', 'prevents', 'occurs_in', 'treats']
['causes', 'causes', 'complicates', 'complicates']
['causes', 'treats', 'disrupts', 'prevents']
['causes', 'location_of', 'part_of', 'inhibits']
['causes', 'interacts_with', 'prevents']
['causes', 'affects', 'complicates', 'part_of']
['causes', 'complicates', 'disrupts', 'augments']
['causes', 'isa', 'treats', 'stimulates']
['causes', 'affects', 'diagnoses', 'disrupts']
['causes', 'stimulates', 'interacts_with', 'part_of']
['causes', 'affects', 'isa', 'produces']
['causes', 'interacts_with']
['causes', 'diagnoses', 'prevents', 'associated_with']
['causes', 'inhibits', 'prevents', 'complicates']
['causes', 'stimulates', 'stimulates', 'disrupts']
['causes', 'diagnoses', 'inhibits']
['causes', 'affects', 'isa', 'augments']
['causes', 'affects', 'prevents', 'occurs_in']
['causes', 'part_of', 'augments', 'diagnoses']
['causes', 'causes', 'compared_with', 'produces']
['causes', 'complicates', 'prevents', 'part_of']
['causes', 'treats', 'causes', 'associated_with']
['causes', 'augments', 'treats', 'coexists_with']
['causes', 'location_of', 'interacts_with', 'inhibits']
['causes', 'occurs_in', 'occurs_in', 'prevents']
['causes', 'affects', 'affects', 'isa']
['causes', 'augments', 'produces', 'compared_with']
['causes', 'complicates', 'same_as', 'part_of']
['causes', 'same_as', 'disrupts', 'location_of']
['causes', 'treats', 'augments', 'produces']
['causes', 'causes', 'complicates', 'same_as']
['causes', 'occurs_in', 'interacts_with', 'produces']
['causes', 'affects', 'inhibits', 'affects']
['causes', 'inhibits', 'isa']
['causes', 'isa', 'prevents', 'isa']
['causes', 'affects', 'location_of', 'same_as']
['stimulates', 'causes', 'causes', 'diagnoses']
['stimulates', 'produces', 'same_as', 'inhibits']
['stimulates', 'complicates', 'diagnoses', 'diagnoses']
['stimulates', 'part_of', 'part_of', 'same_as']
['stimulates', 'part_of', 'treats', 'interacts_with']
['stimulates', 'produces', 'associated_with', 'disrupts']
['stimulates', 'affects', 'same_as', 'disrupts']
['stimulates', 'isa', 'stimulates', 'complicates']
['stimulates', 'interacts_with', 'causes', 'inhibits']
['stimulates', 'causes', 'complicates', 'inhibits']
['stimulates', 'interacts_with', 'part_of', 'coexists_with']
['stimulates', 'compared_with', 'complicates']
['stimulates', 'compared_with', 'stimulates', 'isa']
['stimulates', 'part_of', 'inhibits', 'isa']
['stimulates', 'interacts_with', 'coexists_with', 'affects']
['stimulates', 'treats', 'causes', 'augments']
['stimulates', 'coexists_with', 'isa', 'interacts_with']
['stimulates', 'part_of', 'coexists_with', 'inhibits']
['stimulates', 'inhibits', 'coexists_with', 'complicates']
['stimulates', 'augments', 'interacts_with', 'occurs_in']
['stimulates', 'occurs_in', 'prevents', 'augments']
['stimulates', 'compared_with', 'stimulates', 'stimulates']
['stimulates', 'compared_with', 'interacts_with', 'interacts_with']
['stimulates', 'same_as', 'same_as', 'disrupts']
['stimulates', 'complicates', 'augments', 'occurs_in']
['stimulates', 'inhibits', 'compared_with', 'occurs_in']
['stimulates', 'coexists_with', 'produces', 'same_as']
['stimulates', 'prevents', 'occurs_in', 'stimulates']
['stimulates', 'treats', 'stimulates', 'causes']
['stimulates', 'affects', 'interacts_with', 'location_of']
['stimulates', 'same_as', 'augments', 'coexists_with']
['stimulates', 'affects']
['stimulates', 'diagnoses', 'affects', 'interacts_with']
['stimulates', 'associated_with', 'disrupts', 'diagnoses']
['stimulates', 'causes', 'location_of', 'causes']
['stimulates', 'augments', 'associated_with', 'same_as']
['stimulates', 'diagnoses', 'produces', 'complicates']
['stimulates', 'augments', 'part_of', 'coexists_with']
['stimulates', 'produces', 'isa', 'compared_with']
['stimulates', 'augments', 'diagnoses', 'location_of']
['stimulates', 'produces', 'same_as', 'compared_with']
['stimulates', 'occurs_in', 'associated_with', 'diagnoses']
['stimulates', 'treats', 'location_of', 'coexists_with']
['stimulates', 'occurs_in', 'affects', 'prevents']
['stimulates', 'occurs_in', 'affects', 'augments']
['stimulates', 'interacts_with', 'coexists_with', 'prevents']
['stimulates', 'same_as', 'isa', 'inhibits']
['stimulates', 'disrupts', 'part_of', 'isa']
['stimulates']
['stimulates', 'compared_with', 'causes', 'compared_with']
['stimulates', 'causes']
['stimulates', 'inhibits', 'inhibits', 'coexists_with']
['stimulates', 'disrupts', 'complicates', 'stimulates']
['stimulates', 'affects', 'causes', 'coexists_with']
['stimulates', 'location_of', 'coexists_with', 'inhibits']
['stimulates', 'coexists_with', 'causes', 'compared_with']
['stimulates', 'disrupts']
['stimulates', 'interacts_with', 'inhibits', 'location_of']
['stimulates', 'stimulates']
['stimulates', 'produces', 'compared_with', 'isa']
['stimulates', 'compared_with', 'part_of', 'coexists_with']
['stimulates', 'isa', 'treats', 'interacts_with']
['stimulates', 'same_as', 'location_of', 'diagnoses']
['stimulates', 'occurs_in', 'diagnoses', 'diagnoses']
['stimulates', 'compared_with', 'affects', 'treats']
['stimulates', 'location_of', 'compared_with', 'interacts_with']
['stimulates', 'interacts_with', 'causes', 'complicates']
['stimulates', 'affects', 'affects', 'disrupts']
['stimulates', 'treats', 'disrupts', 'compared_with']
['stimulates', 'stimulates', 'causes', 'causes']
['stimulates', 'coexists_with', 'disrupts', 'part_of']
['stimulates', 'isa', 'part_of', 'treats']
['stimulates', 'prevents', 'associated_with', 'causes']
['stimulates', 'treats', 'diagnoses', 'causes']
['stimulates', 'disrupts', 'diagnoses', 'disrupts']
['stimulates', 'coexists_with', 'stimulates', 'interacts_with']
['stimulates', 'affects', 'augments', 'prevents']
['stimulates', 'interacts_with', 'isa', 'causes']
['stimulates', 'compared_with', 'occurs_in', 'part_of']
['stimulates', 'compared_with', 'causes', 'diagnoses']
['stimulates', 'prevents', 'stimulates', 'complicates']
['stimulates', 'produces', 'same_as', 'occurs_in']
['stimulates', 'compared_with']
['stimulates', 'diagnoses', 'part_of', 'associated_with']
