['diagnoses', 'treats', 'isa', 'affects']
['disrupts', 'coexists_with', 'causes', 'occurs_in']
['disrupts', 'disrupts', 'causes', 'occurs_in']
['disrupts', 'associated_with', 'stimulates', 'causes']
['disrupts', 'location_of', 'treats', 'same_as']
['disrupts', 'produces', 'location_of', 'coexists_with']
['disrupts', 'compared_with', 'treats', 'occurs_in']
['disrupts', 'disrupts', 'associated_with', 'inhibits']
['disrupts', 'produces', 'same_as', 'inhibits']
['disrupts', 'diagnoses', 'occurs_in', 'associated_with']
['disrupts']
['disrupts', 'diagnoses', 'causes', 'location_of']
['disrupts', 'inhibits', 'inhibits', 'interacts_with']
['disrupts', 'inhibits', 'diagnoses', 'same_as']
['disrupts', 'stimulates', 'produces', 'produces']
['disrupts', 'produces', 'augments', 'disrupts']
['disrupts', 'affects', 'affects', 'causes']
['disrupts', 'compared_with', 'inhibits', 'inhibits']
['disrupts', 'produces', 'associated_with', 'affects']
['disrupts', 'affects', 'occurs_in', 'isa']
['disrupts', 'occurs_in', 'prevents', 'interacts_with']
['disrupts', 'treats', 'inhibits', 'diagnoses']
['disrupts', 'same_as', 'interacts_with', 'prevents']
['disrupts', 'affects', 'treats', 'stimulates']
['disrupts', 'occurs_in', 'part_of', 'produces']
['disrupts', 'part_of', 'stimulates', 'causes']
['disrupts', 'produces', 'coexists_with', 'diagnoses']
['disrupts', 'interacts_with', 'diagnoses', 'coexists_with']
['disrupts', 'disrupts', 'prevents', 'associated_with']
['disrupts', 'prevents', 'same_as', 'augments']
['disrupts', 'inhibits']
['disrupts', 'location_of', 'stimulates', 'compared_with']
['disrupts', 'part_of', 'prevents', 'prevents']
['disrupts', 'location_of', 'produces', 'coexists_with']
['disrupts', 'inhibits', 'augments', 'coexists_with']
['disrupts', 'occurs_in', 'causes', 'coexists_with']
['disrupts', 'disrupts', 'diagnoses', 'compared_with']
['produces', 'associated_with', 'treats', 'part_of']
['produces', 'produces', 'interacts_with', 'inhibits']
['produces', 'prevents', 'same_as', 'stimulates']
['produces', 'stimulates', 'stimulates', 'affects']
['produces', 'compared_with', 'isa', 'location_of']
['produces', 'treats', 'disrupts', 'compared_with']
['produces', 'occurs_in', 'coexists_with', 'augments']
['produces', 'prevents', 'interacts_with', 'affects']
['produces', 'disrupts', 'prevents', 'isa']
['produces', 'isa', 'produces', 'affects']
['produces']
['produces', 'compared_with', 'isa', 'part_of']
['produces', 'part_of', 'stimulates', 'isa']
['produces', 'prevents', 'location_of', 'same_as']
['produces', 'inhibits', 'interacts_with', 'part_of']
['produces', 'associated_with']
['produces', 'compared_with', 'treats', 'part_of']
['produces', 'prevents', 'part_of', 'part_of']
['produces', 'treats', 'diagnoses', 'compared_with']
['produces', 'affects', 'treats', 'treats']
['produces', 'inhibits', 'diagnoses', 'complicates']
['produces', 'disrupts', 'interacts_with', 'disrupts']
['produces', 'affects', 'interacts_with', 'coexists_with']
['produces', 'complicates', 'disrupts', 'prevents']
['produces', 'interacts_with', 'diagnoses', 'compared_with']
['produces', 'inhibits', 'inhibits', 'causes']
['produces', 'occurs_in', 'compared_with', 'occurs_in']
['produces', 'occurs_in', 'associated_with', 'treats']
['produces', 'same_as', 'diagnoses', 'occurs_in']
['produces', 'isa', 'interacts_with', 'disrupts']
['produces', 'disrupts', 'augments', 'occurs_in']
['produces', 'affects', 'occurs_in', 'produces']
['produces', 'stimulates', 'occurs_in', 'produces']
['produces', 'disrupts', 'causes', 'prevents']
['produces', 'complicates', 'occurs_in', 'coexists_with']
['produces', 'augments', 'complicates', 'location_of']
['produces', 'causes', 'produces', 'produces']
['produces', 'associated_with', 'diagnoses', 'occurs_in']
['produces', 'disrupts', 'disrupts', 'affects']
['produces', 'diagnoses', 'associated_with', 'augments']
['produces', 'compared_with', 'affects', 'compared_with']
['produces', 'prevents', 'augments', 'part_of']
['produces', 'disrupts', 'interacts_with', 'same_as']
['produces', 'compared_with', 'affects', 'treats']
['produces', 'part_of', 'treats', 'part_of']
['produces', 'disrupts', 'treats', 'location_of']
['produces', 'produces', 'interacts_with', 'treats']
['produces', 'interacts_with', 'interacts_with', 'interacts_with']
['produces', 'diagnoses', 'treats', 'inhibits']
['produces', 'same_as', 'complicates', 'complicates']
['produces', 'disrupts', 'treats', 'affects']
['produces', 'interacts_with', 'disrupts', 'compared_with']
['produces', 'disrupts', 'affects', 'treats']
['produces', 'causes', 'same_as', 'compared_with']
['produces', 'part_of', 'same_as']
['produces', 'associated_with', 'produces', 'produces']
['produces', 'interacts_with', 'same_as', 'coexists_with']
['produces', 'treats', 'augments', 'location_of']
['produces', 'location_of', 'causes', 'associated_with']
['produces', 'disrupts', 'produces', 'diagnoses']
['produces', 'same_as', 'inhibits', 'part_of']
['produces', 'isa', 'part_of', 'complicates']
['produces', 'part_of', 'prevents', 'produces']
['produces', 'complicates', 'coexists_with', 'prevents']
['produces', 'augments', 'causes', 'disrupts']
['produces', 'location_of', 'same_as', 'inhibits']
['produces', 'treats', 'compared_with', 'inhibits']
['produces', 'complicates', 'occurs_in', 'compared_with']
['produces', 'disrupts', 'part_of', 'diagnoses']
['produces', 'produces', 'associated_with', 'stimulates']
['produces', 'prevents', 'disrupts', 'interacts_with']
['produces', 'inhibits', 'associated_with', 'coexists_with']
['produces', 'compared_with', 'treats', 'causes']
['produces', 'location_of', 'part_of', 'diagnoses']
['produces', 'associated_with', 'location_of', 'treats']
['produces', 'stimulates', 'causes', 'inhibits']
['produces', 'coexists_with', 'location_of', 'coexists_with']
['produces', 'disrupts', 'stimulates', 'isa']
['produces', 'inhibits', 'compared_with', 'diagnoses']
['produces', 'same_as', 'coexists_with', 'augments']
['produces', 'occurs_in', 'associated_with', 'causes']
['produces', 'coexists_with', 'augments', 'treats']
['produces', 'same_as', 'isa']
['produces', 'produces', 'causes', 'coexists_with']
['produces', 'isa', 'disrupts', 'same_as']
['produces', 'occurs_in', 'affects', 'occurs_in']
['produces', 'augments', 'causes', 'isa']
['produces', 'augments', 'augments', 'interacts_with']
['produces', 'causes', 'stimulates', 'prevents']
['produces', 'disrupts', 'disrupts', 'complicates']
['produces', 'stimulates', 'disrupts', 'complicates']
['produces', 'coexists_with', 'stimulates', 'location_of']
['produces', 'location_of', 'causes', 'same_as']
['produces', 'isa', 'disrupts', 'interacts_with']
['produces', 'isa', 'produces', 'treats']
['produces', 'same_as', 'occurs_in', 'affects']
['produces', 'occurs_in', 'isa', 'occurs_in']
['compared_with', 'disrupts', 'diagnoses', 'interacts_with']
['compared_with', 'produces', 'treats', 'stimulates']
['compared_with', 'compared_with', 'diagnoses', 'treats']
['compared_with', 'diagnoses', 'causes', 'augments']
['compared_with', 'location_of', 'prevents', 'interacts_with']
['compared_with', 'compared_with', 'coexists_with', 'location_of']
['compared_with', 'augments', 'causes', 'occurs_in']
['compared_with', 'inhibits', 'inhibits', 'produces']
['compared_with', 'compared_with', 'same_as', 'treats']
['compared_with', 'diagnoses', 'inhibits', 'causes']
['compared_with', 'produces', 'affects', 'interacts_with']
['compared_with', 'affects', 'coexists_with', 'part_of']
['compared_with', 'part_of', 'same_as', 'treats']
['compared_with', 'causes', 'causes', 'occurs_in']
['compared_with', 'complicates', 'associated_with', 'treats']
['compared_with', 'prevents', 'compared_with', 'compared_with']
['compared_with', 'produces', 'occurs_in', 'causes']
['compared_with', 'complicates', 'affects', 'same_as']
['compared_with', 'interacts_with', 'same_as', 'complicates']
['compared_with', 'interacts_with', 'part_of', 'produces']
['compared_with', 'occurs_in', 'produces', 'isa']
['compared_with', 'inhibits', 'diagnoses', 'location_of']
['compared_with', 'treats', 'produces', 'part_of']
['compared_with', 'compared_with', 'prevents', 'causes']
['compared_with', 'same_as', 'location_of', 'coexists_with']
['compared_with', 'same_as', 'coexists_with', 'inhibits']
['compared_with', 'treats', 'interacts_with', 'coexists_with']
['compared_with', 'causes', 'interacts_with', 'coexists_with']
['compared_with', 'treats', 'diagnoses', 'prevents']
['compared_with', 'occurs_in', 'stimulates', 'prevents']
['compared_with', 'isa', 'prevents', 'treats']
['compared_with', 'prevents', 'compared_with', 'affects']
['compared_with', 'part_of', 'augments', 'compared_with']
['compared_with', 'part_of', 'occurs_in', 'same_as']
['compared_with', 'causes', 'complicates', 'occurs_in']
['compared_with', 'produces', 'disrupts', 'affects']
['compared_with', 'augments', 'interacts_with', 'part_of']
['compared_with', 'augments', 'causes', 'treats']
['compared_with', 'prevents', 'compared_with', 'prevents']
['compared_with', 'isa', 'prevents', 'interacts_with']
['compared_with', 'location_of', 'augments', 'produces']
['compared_with']
['compared_with', 'produces', 'affects', 'occurs_in']
['compared_with', 'isa', 'causes', 'same_as']
['compared_with', 'location_of', 'prevents', 'prevents']
['compared_with', 'location_of', 'prevents', 'compared_with']
['compared_with', 'diagnoses', 'location_of', 'complicates']
['compared_with', 'prevents', 'same_as', 'associated_with']
['compared_with', 'interacts_with', 'treats', 'affects']
['compared_with', 'coexists_with', 'isa', 'occurs_in']
['compared_with', 'produces', 'interacts_with', 'compared_with']
['compared_with', 'compared_with', 'occurs_in', 'part_of']
['compared_with', 'diagnoses', 'associated_with', 'causes']
['compared_with', 'same_as', 'interacts_with', 'causes']
['compared_with', 'same_as', 'stimulates', 'produces']
['compared_with', 'prevents', 'same_as', 'prevents']
['compared_with', 'stimulates', 'complicates', 'same_as']
['compared_with', 'stimulates', 'isa', 'prevents']
['compared_with', 'stimulates']
['compared_with', 'part_of', 'same_as', 'part_of']
['compared_with', 'complicates', 'associated_with', 'part_of']
['compared_with', 'inhibits', 'prevents', 'interacts_with']
['compared_with', 'coexists_with', 'complicates', 'location_of']
['compared_with', 'stimulates', 'part_of', 'prevents']
['compared_with', 'occurs_in', 'complicates', 'isa']
['compared_with', 'part_of', 'part_of', 'occurs_in']
['compared_with', 'causes', 'isa', 'associated_with']
['compared_with', 'stimulates', 'stimulates', 'same_as']
['compared_with', 'interacts_with', 'prevents', 'part_of']
['compared_with', 'stimulates', 'interacts_with', 'causes']
['compared_with', 'inhibits', 'coexists_with', 'complicates']
['compared_with', 'prevents', 'stimulates', 'inhibits']
['compared_with', 'compared_with', 'location_of', 'prevents']
['compared_with', 'interacts_with', 'coexists_with', 'same_as']
['compared_with', 'augments', 'treats', 'coexists_with']
['compared_with', 'produces', 'complicates', 'causes']
['compared_with', 'affects', 'diagnoses', 'same_as']
['compared_with', 'complicates', 'associated_with', 'affects']
['compared_with', 'stimulates', 'inhibits', 'causes']
['compared_with', 'stimulates', 'same_as', 'disrupts']
['compared_with', 'complicates', 'part_of', 'causes']
['compared_with', 'coexists_with', 'affects', 'occurs_in']
['compared_with', 'diagnoses', 'coexists_with', 'causes']
['compared_with', 'disrupts', 'inhibits', 'isa']
['compared_with', 'coexists_with', 'complicates', 'stimulates']
['compared_with', 'coexists_with', 'stimulates', 'complicates']
['compared_with', 'prevents', 'location_of', 'prevents']
['compared_with', 'stimulates', 'augments', 'prevents']
['compared_with', 'diagnoses', 'occurs_in', 'causes']
['compared_with', 'treats', 'same_as', 'prevents']
['compared_with', 'coexists_with', 'occurs_in', 'produces']
['compared_with', 'prevents', 'associated_with', 'disrupts']
['compared_with', 'isa', 'augments', 'occurs_in']
['compared_with', 'inhibits', 'occurs_in', 'associated_with']
['compared_with', 'augments', 'prevents', 'isa']
['compared_with', 'location_of', 'compared_with', 'interacts_with']
['compared_with', 'augments', 'isa', 'complicates']
['compared_with', 'produces', 'produces', 'causes']
['augments', 'disrupts', 'associated_with', 'coexists_with']
['augments', 'augments', 'affects', 'interacts_with']
['augments']
['augments', 'occurs_in']
['augments', 'augments', 'complicates', 'stimulates']
['augments', 'diagnoses', 'produces', 'coexists_with']
['augments', 'coexists_with', 'stimulates', 'augments']
['augments', 'diagnoses', 'prevents']
['augments', 'treats', 'treats', 'complicates']
['augments', 'complicates', 'same_as', 'interacts_with']
['augments', 'complicates', 'causes', 'isa']
['augments', 'location_of', 'isa', 'prevents']
['augments', 'complicates', 'stimulates', 'prevents']
['augments', 'stimulates', 'prevents', 'location_of']
['augments', 'interacts_with', 'same_as', 'affects']
['augments', 'coexists_with']
['augments', 'interacts_with', 'compared_with', 'produces']
['augments', 'part_of', 'prevents', 'prevents']
['augments', 'prevents', 'location_of', 'affects']
['augments', 'causes', 'treats', 'causes']
['augments', 'isa', 'location_of', 'interacts_with']
['augments', 'causes', 'part_of', 'part_of']
['augments', 'augments', 'associated_with', 'isa']
['augments', 'stimulates', 'associated_with', 'location_of']
['augments', 'prevents', 'produces', 'compared_with']
['augments', 'causes', 'isa', 'isa']
['augments', 'location_of', 'prevents', 'associated_with']
['augments', 'occurs_in', 'isa', 'part_of']
['augments', 'complicates', 'isa', 'complicates']
['augments', 'inhibits', 'diagnoses', 'isa']
['augments', 'complicates', 'prevents', 'augments']
['augments', 'causes', 'disrupts', 'causes']
['augments', 'disrupts', 'treats', 'interacts_with']
['augments', 'isa', 'treats', 'causes']
['augments', 'interacts_with', 'produces', 'treats']
['augments', 'location_of', 'inhibits', 'isa']
['augments', 'treats', 'inhibits', 'disrupts']
['augments', 'occurs_in', 'location_of', 'augments']
['augments', 'complicates', 'compared_with']
['augments', 'prevents', 'produces', 'affects']
['augments', 'coexists_with', 'produces', 'occurs_in']
['augments', 'occurs_in', 'affects', 'part_of']
['augments', 'diagnoses']
['augments', 'same_as', 'prevents', 'diagnoses']
['augments', 'inhibits', 'coexists_with', 'treats']
['augments', 'produces', 'location_of', 'prevents']
['augments', 'interacts_with', 'location_of', 'complicates']
['augments', 'coexists_with', 'same_as', 'disrupts']
['augments', 'same_as', 'isa', 'part_of']
['augments', 'location_of']
['augments', 'occurs_in', 'associated_with', 'complicates']
['augments', 'part_of', 'interacts_with', 'same_as']
['augments', 'occurs_in', 'prevents', 'produces']
['augments', 'isa', 'part_of', 'associated_with']
['augments', 'treats', 'location_of', 'occurs_in']
['augments', 'complicates']
['augments', 'affects', 'location_of', 'associated_with']
['augments', 'occurs_in', 'occurs_in', 'produces']
['augments', 'isa', 'prevents', 'part_of']
['augments', 'part_of', 'disrupts', 'causes']
['augments', 'produces', 'prevents', 'produces']
['augments', 'location_of', 'produces', 'augments']
['augments', 'prevents', 'diagnoses', 'interacts_with']
['augments', 'coexists_with', 'affects', 'causes']
['augments', 'treats', 'treats', 'causes']
['augments', 'treats', 'inhibits', 'produces']
['augments', 'prevents', 'inhibits']
['augments', 'augments', 'causes', 'disrupts']
['augments', 'isa', 'coexists_with', 'compared_with']
['augments', 'disrupts', 'produces', 'interacts_with']
['augments', 'affects', 'causes', 'stimulates']
['augments', 'isa', 'affects', 'diagnoses']
['augments', 'coexists_with', 'causes']
['augments', 'occurs_in', 'complicates', 'augments']
['augments', 'affects', 'coexists_with', 'inhibits']
['augments', 'inhibits', 'prevents', 'coexists_with']
['augments', 'stimulates', 'prevents', 'produces']
['augments', 'produces', 'treats', 'causes']
['augments', 'occurs_in', 'inhibits', 'isa']
['augments', 'compared_with', 'coexists_with', 'affects']
['augments', 'produces', 'stimulates', 'prevents']
['augments', 'coexists_with', 'produces', 'isa']
['augments', 'complicates', 'part_of', 'complicates']
['augments', 'augments', 'treats', 'interacts_with']
['augments', 'disrupts', 'coexists_with', 'disrupts']
['augments', 'interacts_with', 'associated_with', 'augments']
['augments', 'affects', 'location_of', 'causes']
['augments', 'causes', 'stimulates', 'disrupts']
['augments', 'same_as', 'disrupts', 'isa']
['augments', 'produces', 'diagnoses', 'stimulates']
['augments', 'produces', 'prevents', 'prevents']
['augments', 'same_as', 'location_of', 'compared_with']
['augments', 'coexists_with', 'disrupts', 'disrupts']
['augments', 'part_of', 'augments', 'treats']
['augments', 'coexists_with', 'augments', 'associated_with']
['augments', 'occurs_in', 'location_of', 'complicates']
['augments', 'augments', 'isa', 'produces']
['inhibits', 'treats', 'affects', 'coexists_with']
['inhibits', 'coexists_with', 'coexists_with', 'affects']
['inhibits', 'causes', 'occurs_in', 'diagnoses']
['inhibits', 'prevents', 'produces', 'affects']
['inhibits', 'location_of', 'location_of', 'produces']
['inhibits', 'location_of']
['inhibits', 'prevents', 'occurs_in', 'produces']
['inhibits', 'diagnoses', 'affects', 'stimulates']
['inhibits', 'disrupts', 'affects', 'affects']
['inhibits', 'diagnoses', 'coexists_with', 'prevents']
['inhibits', 'produces', 'isa', 'part_of']
['inhibits', 'inhibits', 'causes', 'treats']
['inhibits', 'prevents', 'part_of', 'inhibits']
['inhibits', 'interacts_with', 'isa', 'associated_with']
['inhibits', 'augments', 'part_of', 'stimulates']
['inhibits', 'compared_with', 'disrupts', 'inhibits']
['inhibits', 'stimulates', 'isa', 'complicates']
['inhibits', 'prevents', 'treats', 'occurs_in']
['inhibits', 'produces', 'inhibits', 'coexists_with']
['inhibits', 'compared_with', 'disrupts', 'treats']
['inhibits', 'coexists_with', 'coexists_with', 'produces']
['inhibits', 'produces', 'complicates', 'treats']
['inhibits', 'produces', 'prevents', 'inhibits']
['inhibits', 'associated_with', 'diagnoses', 'same_as']
['inhibits', 'interacts_with', 'occurs_in', 'stimulates']
['inhibits', 'isa', 'coexists_with', 'isa']
['inhibits', 'occurs_in', 'compared_with', 'augments']
['inhibits', 'stimulates', 'interacts_with', 'augments']
['inhibits', 'diagnoses', 'produces', 'complicates']
['inhibits', 'produces', 'diagnoses', 'treats']
['inhibits', 'prevents', 'prevents', 'disrupts']
['inhibits', 'causes', 'produces', 'disrupts']
['inhibits', 'coexists_with', 'treats', 'causes']
['inhibits', 'location_of', 'augments', 'compared_with']
['inhibits', 'diagnoses', 'coexists_with', 'compared_with']
['inhibits', 'causes', 'same_as', 'location_of']
['inhibits', 'part_of', 'occurs_in', 'isa']
['inhibits', 'produces', 'location_of', 'complicates']
['inhibits', 'occurs_in', 'produces', 'part_of']
['inhibits', 'disrupts', 'isa', 'compared_with']
['inhibits', 'interacts_with', 'interacts_with', 'same_as']
['inhibits', 'interacts_with', 'causes', 'stimulates']
['inhibits', 'prevents', 'isa', 'stimulates']
['inhibits', 'diagnoses', 'treats', 'interacts_with']
['inhibits', 'associated_with', 'interacts_with', 'occurs_in']
['inhibits', 'compared_with', 'affects', 'part_of']
['inhibits', 'coexists_with', 'coexists_with', 'augments']
['inhibits', 'associated_with', 'produces', 'affects']
['inhibits', 'occurs_in', 'isa']
['inhibits', 'complicates', 'produces', 'produces']
['inhibits', 'causes', 'isa', 'prevents']
['inhibits', 'coexists_with', 'location_of', 'associated_with']
['inhibits', 'isa', 'stimulates', 'diagnoses']
['inhibits', 'same_as', 'compared_with', 'isa']
['inhibits', 'treats', 'stimulates', 'stimulates']
['inhibits', 'produces', 'same_as', 'diagnoses']
['inhibits', 'complicates', 'causes', 'complicates']
['inhibits', 'stimulates', 'augments', 'interacts_with']
['inhibits', 'occurs_in', 'affects', 'same_as']
['inhibits', 'inhibits', 'prevents', 'prevents']
['inhibits', 'diagnoses', 'produces', 'compared_with']
['inhibits', 'stimulates', 'interacts_with', 'compared_with']
['inhibits', 'treats', 'stimulates', 'causes']
['inhibits', 'interacts_with', 'diagnoses', 'causes']
['inhibits', 'occurs_in', 'interacts_with', 'prevents']
['inhibits', 'part_of', 'stimulates', 'interacts_with']
['inhibits', 'complicates', 'stimulates', 'augments']
['inhibits']
['inhibits', 'part_of', 'stimulates', 'inhibits']
['inhibits', 'affects', 'stimulates', 'complicates']
['inhibits', 'causes', 'associated_with', 'stimulates']
['inhibits', 'associated_with', 'augments', 'compared_with']
['inhibits', 'causes', 'occurs_in', 'same_as']
['inhibits', 'isa', 'compared_with', 'complicates']
['inhibits', 'causes', 'part_of', 'prevents']
['inhibits', 'interacts_with', 'interacts_with', 'occurs_in']
['inhibits', 'augments']
['inhibits', 'coexists_with', 'stimulates', 'stimulates']
['inhibits', 'isa', 'affects', 'prevents']
['inhibits', 'prevents', 'coexists_with', 'disrupts']
['inhibits', 'interacts_with', 'affects', 'augments']
['inhibits', 'occurs_in', 'diagnoses', 'prevents']
['inhibits', 'diagnoses', 'isa', 'same_as']
['inhibits', 'stimulates', 'same_as', 'diagnoses']
['inhibits', 'prevents', 'diagnoses', 'disrupts']
['inhibits', 'inhibits', 'part_of', 'location_of']
['inhibits', 'diagnoses', 'interacts_with', 'part_of']
['inhibits', 'stimulates', 'compared_with', 'isa']
['inhibits', 'compared_with', 'augments', 'same_as']
['inhibits', 'isa', 'stimulates', 'affects']
['inhibits', 'prevents', 'isa', 'compared_with']
['inhibits', 'interacts_with', 'associated_with', 'prevents']
['inhibits', 'stimulates', 'augments', 'part_of']
['inhibits', 'compared_with']
['inhibits', 'stimulates', 'stimulates', 'causes']
['inhibits', 'occurs_in', 'isa', 'produces']
['inhibits', 'treats', 'causes', 'part_of']
['inhibits', 'complicates', 'disrupts', 'inhibits']
['inhibits', 'occurs_in', 'augments', 'interacts_with']
['causes', 'causes', 'disrupts', 'augments']
['causes', 'disrupts', 'same_as', 'interacts_with']
['causes', 'compared_with', 'coexists_with', 'part_of']
['causes', 'augments', 'treats', 'location_of']
['causes', 'part_of', 'disrupts', 'associated_with']
['causes', 'disrupts', 'causes', 'same_as']
['causes', 'complicates', 'produces', 'occurs_in']
['causes', 'diagnoses', 'inhibits', 'location_of']
['causes', 'occurs_in', 'stimulates', 'isa']
['causes', 'stimulates', 'augments', 'produces']
['causes', 'produces', 'produces', 'location_of']
['causes', 'part_of', 'diagnoses', 'prevents']
['causes', 'treats', 'diagnoses', 'produces']
['causes', 'part_of', 'disrupts']
['causes', 'location_of', 'affects', 'causes']
['causes', 'disrupts', 'part_of', 'inhibits']
['causes', 'treats', 'produces', 'treats']
['causes', 'augments', 'prevents', 'causes']
['causes', 'disrupts', 'stimulates']
['causes', 'disrupts', 'disrupts', 'disrupts']
['causes', 'isa', 'produces', 'causes']
['causes', 'compared_with', 'treats', 'same_as']
['causes', 'affects', 'inhibits', 'compared_with']
['causes', 'isa', 'complicates', 'stimulates']
['causes', 'stimulates', 'same_as', 'prevents']
['causes', 'disrupts', 'interacts_with', 'produces']
['causes', 'interacts_with', 'augments', 'disrupts']
['causes', 'compared_with', 'prevents']
['causes', 'augments', 'interacts_with', 'causes']
['causes', 'produces', 'occurs_in', 'location_of']
['causes', 'diagnoses', 'coexists_with', 'augments']
['causes', 'same_as', 'produces', 'disrupts']
['causes', 'disrupts', 'occurs_in', 'prevents']
['causes', 'location_of', 'isa', 'diagnoses']
['causes', 'causes', 'occurs_in', 'augments']
['causes', 'diagnoses', 'prevents', 'affects']
['causes', 'complicates', 'treats', 'associated_with']
['causes', 'interacts_with', 'occurs_in']
['causes', 'stimulates', 'location_of', 'affects']
['causes', 'occurs_in', 'augments', 'affects']
['causes', 'diagnoses', 'diagnoses']
['causes', 'inhibits', 'causes', 'causes']
['causes', 'causes', 'stimulates', 'same_as']
['causes', 'augments', 'causes', 'occurs_in']
['causes', 'coexists_with', 'causes', 'prevents']
['causes', 'part_of', 'occurs_in', 'stimulates']
['causes', 'location_of', 'isa', 'occurs_in']
['causes', 'produces', 'coexists_with', 'augments']
['causes', 'produces', 'prevents', 'causes']
['causes', 'isa', 'treats', 'produces']
['causes', 'isa', 'treats']
['causes', 'associated_with', 'associated_with', 'produces']
['causes', 'same_as', 'diagnoses', 'treats']
['causes', 'causes', 'causes', 'coexists_with']
['causes', 'compared_with', 'isa', 'causes']
['causes', 'prevents', 'complicates', 'part_of']
['causes', 'inhibits', 'augments', 'coexists_with']
['causes', 'disrupts', 'coexists_with', 'affects']
['causes', 'affects', 'produces', 'disrupts']
['causes', 'interacts_with', 'associated_with', 'prevents']
['causes', 'interacts_with', 'associated_with', 'interacts_with']
['causes', 'affects', 'inhibits']
['causes', 'stimulates', 'diagnoses', 'compared_with']
['causes', 'prevents', 'part_of', 'part_of']
['causes', 'interacts_with', 'occurs_in', 'prevents']
['causes', 'causes', 'part_of', 'occurs_in']
['causes', 'complicates', 'associated_with', 'augments']
['causes', 'interacts_with', 'coexists_with', 'diagnoses']
['causes', 'augments', 'coexists_with', 'interacts_with']
['causes', 'inhibits', 'augments', 'interacts_with']
['causes', 'disrupts', 'prevents', 'prevents']
['causes', 'causes', 'produces', 'causes']
['causes', 'coexists_with', 'treats', 'coexists_with']
['causes', 'coexists_with', 'diagnoses', 'diagnoses']
['causes', 'affects', 'interacts_with', 'diagnoses']
['causes', 'interacts_with', 'inhibits', 'interacts_with']
['causes', 'isa', 'disrupts', 'associated_with']
['causes', 'inhibits', 'coexists_with', 'produces']
['causes', 'isa', 'diagnoses', 'causes']
['causes', 'coexists_with', 'produces', 'complicates']
['causes', 'same_as', 'coexists_with', 'produces']
['causes', 'diagnoses', 'part_of', 'prevents']
['causes', 'complicates', 'same_as', 'occurs_in']
['causes', 'affects', 'causes', 'diagnoses']
['causes', 'produces']
['causes', 'location_of', 'treats', 'prevents']
['causes', 'compared_with', 'location_of', 'produces']
['causes', 'disrupts', 'coexists_with', 'diagnoses']
['causes', 'isa', 'produces', 'stimulates']
['causes', 'inhibits', 'location_of', 'same_as']
['causes', 'coexists_with']
['causes', 'affects', 'compared_with', 'compared_with']
['causes', 'interacts_with', 'causes', 'stimulates']
['causes', 'disrupts', 'associated_with', 'associated_with']
['causes', 'produces', 'inhibits', 'coexists_with']
['causes', 'produces', 'part_of', 'complicates']
['causes', 'prevents', 'interacts_with', 'stimulates']
['causes', 'interacts_with', 'interacts_with', 'treats']
['causes', 'produces', 'causes', 'stimulates']
['stimulates', 'produces', 'part_of']
['stimulates', 'coexists_with', 'produces', 'treats']
['stimulates', 'stimulates', 'location_of', 'causes']
['stimulates', 'causes', 'interacts_with', 'affects']
['stimulates', 'occurs_in', 'inhibits', 'treats']
['stimulates', 'diagnoses', 'isa']
['stimulates', 'diagnoses', 'stimulates', 'part_of']
['stimulates', 'occurs_in', 'produces', 'produces']
['stimulates', 'affects', 'same_as', 'stimulates']
['stimulates', 'location_of', 'complicates', 'same_as']
['stimulates', 'stimulates', 'stimulates', 'occurs_in']
['stimulates', 'location_of', 'treats', 'disrupts']
['stimulates', 'augments', 'produces', 'affects']
['stimulates', 'same_as', 'interacts_with', 'interacts_with']
['stimulates', 'causes', 'isa', 'isa']
['stimulates', 'prevents', 'produces', 'produces']
['stimulates', 'diagnoses', 'augments', 'stimulates']
['stimulates', 'coexists_with', 'diagnoses', 'treats']
['stimulates']
['stimulates', 'coexists_with', 'diagnoses', 'produces']
['stimulates', 'stimulates', 'produces', 'produces']
['stimulates', 'diagnoses', 'coexists_with', 'inhibits']
['stimulates', 'disrupts', 'interacts_with', 'same_as']
['stimulates', 'causes', 'disrupts', 'complicates']
['stimulates', 'causes', 'associated_with', 'inhibits']
['stimulates', 'treats', 'location_of', 'part_of']
['stimulates', 'coexists_with', 'produces', 'diagnoses']
['stimulates', 'augments', 'complicates', 'augments']
['stimulates', 'inhibits', 'diagnoses', 'part_of']
['stimulates', 'produces', 'produces', 'occurs_in']
['stimulates', 'produces', 'produces', 'associated_with']
['stimulates', 'affects', 'interacts_with', 'produces']
['stimulates', 'coexists_with', 'inhibits', 'diagnoses']
['stimulates', 'part_of', 'treats', 'causes']
['stimulates', 'diagnoses', 'compared_with', 'location_of']
['stimulates', 'associated_with', 'location_of', 'compared_with']
['stimulates', 'coexists_with', 'inhibits', 'augments']
['stimulates', 'prevents', 'associated_with', 'coexists_with']
['stimulates', 'interacts_with', 'diagnoses', 'augments']
['stimulates', 'isa', 'part_of', 'interacts_with']
['stimulates', 'affects', 'interacts_with', 'augments']
['stimulates', 'complicates', 'produces', 'coexists_with']
['stimulates', 'disrupts', 'causes', 'produces']
['stimulates', 'complicates', 'causes']
['stimulates', 'affects', 'compared_with', 'coexists_with']
['stimulates', 'treats', 'disrupts', 'location_of']
['stimulates', 'same_as']
['stimulates', 'occurs_in', 'stimulates', 'part_of']
['stimulates', 'causes', 'prevents', 'augments']
