537	12	4691
966	5	3369
287	14	7063
3212	17	4535
5982	12	767
6185	9	6046
3832	15	1157
181	16	589
7737	12	3427
432	19	6261
6549	10	4992
2312	5	6085
7182	11	3862
7010	14	6755
2628	12	7754
3692	16	6702
4226	13	2920
5052	18	5490
827	10	6171
8548	16	6090
1734	17	1769
3945	9	7495
1501	4	1735
5758	15	1128
2884	12	928
7594	19	3709
8459	12	504
3578	16	4565
1093	8	8197
8151	19	1897
6378	11	6488
6560	10	1531
1414	18	222
6885	10	3147
5262	14	6445
447	19	837
2322	8	8609
2066	13	5745
1579	14	3795
5054	13	1494
690	7	5286
5568	8	8364
6831	16	663
390	11	6297
7048	13	1379
7547	5	3289
3745	15	4124
5065	17	5815
7799	11	3124
4754	12	3217
162	8	2762
5347	5	2428
6619	13	5569
454	19	843
4024	16	2801
2851	8	14
8053	18	1506
4154	18	3560
2253	12	4011
5052	18	625
4346	10	3000
1711	16	4100
2052	15	6773
2825	14	5985
6837	18	1283
821	9	2628
3265	12	2165
1011	16	4069
1507	15	8394
7610	18	4516
5897	12	3217
5630	10	5903
6149	19	5702
4752	13	6825
3176	8	2401
3532	15	1752
845	10	85
2674	18	4998
2032	16	7390
6390	9	6785
632	8	8609
8299	9	2640
2349	8	2082
8338	5	8609
7278	9	547
8073	12	5712
3251	16	5452
6711	5	5313
7189	15	3043
281	14	1872
2841	19	5535
3289	12	5302
2729	10	2806
8125	10	3239
6653	16	1633
377	12	5131
5045	12	8237
1045	12	6594
2623	15	2151
7729	14	2594
877	12	6856
6149	19	4204
8539	7	6075
3608	19	2211
7919	10	5949
5719	5	230
5534	10	1580
8212	12	7793
7278	8	5541
3570	10	5667
5381	12	1630
2312	9	831
1063	10	8434
695	7	5991
8441	10	5611
4784	15	4911
2544	13	5660
4125	7	5982
7189	11	4636
821	8	4318
1717	15	5455
8286	12	4793
2066	13	5603
3799	12	7096
3878	17	7456
6057	13	1639
2846	9	5497
7625	12	5638
6410	10	619
714	12	5165
4541	13	1505
6193	12	5660
599	10	6600
4484	15	1226
6917	12	7652
990	12	3702
784	12	1385
627	12	1645
7126	12	8076
8276	15	6927
5579	14	2849
7360	12	469
5997	14	6471
2939	16	1398
304	14	5622
2396	16	6090
2560	17	2501
5076	4	6321
4207	17	1702
8335	16	8621
3818	9	8171
5951	10	943
6392	14	6492
7938	14	202
924	12	4416
220	10	147
2262	12	4483
7273	10	6234
1727	8	2368
4153	16	33
3261	17	2768
8441	14	5554
6555	17	16
1967	12	4535
2321	13	1676
186	19	6176
189	16	6436
7719	10	6119
8486	18	5231
5492	18	837
4442	12	991
2787	14	7161
6544	12	216
8053	18	6031
5987	16	1819
7773	14	7338
5255	16	6136
6162	12	5433
6465	12	7167
1435	15	7233
4888	13	5124
4436	16	5219
2981	18	6429
1526	7	3726
4715	13	5700
5987	16	5739
1583	12	4147
1586	0	7639
5695	18	7862
628	10	1494
1695	19	7592
1254	10	8669
280	19	6090
5999	10	3620
5982	16	4085
2273	8	3204
2675	4	5649
7553	9	2628
1054	12	7122
8467	15	1721
1308	12	4794
1669	12	7862
1494	16	6570
5354	18	6573
2373	16	6261
8275	9	692
8053	10	5646
1455	16	1925
803	16	3007
2482	4	127
5537	16	5913
3340	12	2449
4442	12	837
8543	16	1803
6428	12	6090
4484	14	3200
8304	12	1639
4982	14	3403
7123	17	2553
8042	12	558
8306	13	5809
1371	4	4546
3356	17	8549
7916	19	3607
8433	9	2287
6297	12	8060
3858	10	7583
8030	13	123
6273	14	812
6428	14	2591
7801	18	349
1286	4	7469
3532	15	3800
377	18	4307
6885	10	5290
8039	10	1850
6739	12	5452
5626	9	7371
3577	16	8380
5843	16	7068
4834	11	3493
8175	11	7202
6470	12	6186
3080	12	2638
6626	10	7674
6740	16	4832
5913	18	7903
5869	19	3100
230	12	3702
7146	12	5209
6174	10	8425
8053	18	7864
6037	17	7966
3392	14	5739
8109	14	4167
6231	9	6950
8659	4	6321
2206	9	1397
7605	16	1095
7833	10	7744
3766	14	5732
6982	11	7630
1881	14	6017
4702	18	69
5331	16	619
7641	17	3752
6438	19	7507
2536	18	729
421	12	2097
6557	13	7284
7445	18	2463
7479	18	2461
2557	12	4804
3865	13	1421
5501	13	2498
5534	14	5516
5838	19	3669
856	12	6223
2215	12	6555
827	4	4566
1699	13	8588
5163	16	3212
918	5	7082
1540	9	3875
214	12	2866
992	17	2062
8264	14	1946
8016	17	5139
3238	11	8477
5342	10	930
7042	12	8192
3996	14	738
714	12	4147
5274	12	837
4024	17	2655
7670	15	5650
5261	18	1752
2438	9	6595
1404	15	8069
8247	18	772
6437	4	1781
3040	14	1959
8410	18	2463
500	5	1774
7919	9	125
7936	19	233
6649	9	2992
7291	15	5501
277	16	8645
613	17	4147
4753	14	6615
8264	14	2990
1482	14	866
7545	19	4401
1093	8	2781
2664	18	3180
8578	17	6566
6044	14	6615
3414	12	3767
741	19	5638
5350	9	1672
2232	15	4187
7448	12	1185
1311	9	4554
230	12	2653
1865	12	518
5404	16	7944
3771	15	6273
632	14	5936
2522	12	2399
3570	13	8076
2905	12	3321
6554	12	4971
860	14	190
5668	10	6648
6383	17	4177
2814	10	6631
5074	8	4914
4457	5	6541
8441	9	3263
2814	9	692
3794	19	6956
2354	4	2183
6232	10	4810
4346	16	348
4120	9	5974
5681	10	4179
3308	12	563
6031	4	5210
2784	12	5739
5438	16	6789
2202	19	6599
2427	14	5748
4899	12	2446
2905	7	446
1830	12	8076
5288	8	1508
7270	16	1287
6416	14	1477
6994	4	697
3459	16	3590
8371	18	1246
4255	9	234
8271	18	1903
1059	9	7491
2046	12	7063
8066	16	5739
7521	10	6171
8293	12	4947
4991	16	206
377	9	5706
3471	17	5555
483	17	5783
6830	9	3875
6027	9	8208
7189	4	1612
1760	9	633
2087	10	7415
5438	14	2417
3378	19	6695
7231	14	3737
4624	12	7267
2668	15	1026
5932	12	7171
8164	14	2669
2549	10	3024
7061	13	3404
5760	9	2124
4669	10	2412
287	12	1682
8662	16	5735
6174	12	1759
3713	14	7733
5695	12	536
4870	19	1545
364	10	519
3878	18	7836
1318	13	3007
2386	13	216
3176	7	3176
1718	4	7057
2159	5	5968
8276	8	4073
7175	19	1735
5652	16	7238
2510	18	2262
6896	13	5491
2312	9	234
2402	16	6844
3157	18	5445
4730	11	145
5457	12	6678
5770	16	1544
1797	19	1593
8209	5	4073
6596	5	4101
8247	18	3392
5982	18	6843
1974	13	7204
4346	7	4346
2702	12	4778
1881	11	6046
7415	16	7320
2702	14	2889
3640	9	107
8009	13	7204
5627	5	1850
768	16	4435
7278	8	1914
2798	9	6046
4505	12	6916
2424	13	3007
3183	14	4363
7001	15	6199
7031	9	7515
3229	9	7303
6766	17	2354
5499	15	3034
2379	8	8404
5450	18	6926
7371	18	2814
7354	10	5313
3858	10	3908
692	14	6090
4355	12	3917
7508	12	6867
1709	10	8462
6938	17	4889
1755	12	5161
2273	12	7322
8073	12	7529
8404	16	1739
6885	14	4073
274	17	4889
5446	19	4822
7445	18	3526
4153	10	4650
6347	14	4035
5932	12	6693
4226	12	4804
149	14	1946
8607	4	2919
1093	10	315
1416	9	373
500	14	809
142	10	6397
6057	10	4160
1784	16	6457
3471	15	8314
992	5	2427
7256	18	3161
473	19	8390
7691	12	1267
6320	12	4829
8591	15	1377
8338	14	1546
348	5	7674
7141	10	96
1391	16	330
5556	12	2723
2312	14	5925
100	10	7413
6416	14	2539
8562	12	991
4634	14	6397
4178	12	536
948	13	2053
5300	19	3907
968	9	3444
1001	9	6884
776	9	5913
424	17	713
1322	16	7456
1482	8	8181
2621	11	5823
1579	12	3801
1382	16	5507
6994	14	6018
3621	10	4563
2257	17	4873
1925	16	3116
2354	4	5803
3766	15	1111
6174	17	7210
2905	14	5541
1226	18	221
7872	3	5799
3212	10	2979
3244	10	3239
821	9	107
3766	14	6707
4464	5	4111
2471	13	3007
3647	9	4249
7553	10	6599
1715	12	7478
2622	13	7284
6394	17	3673
821	10	4618
2217	12	4000
3254	9	107
142	8	6871
1865	10	554
5514	12	4112
4418	18	7769
3216	12	5739
636	10	6668
6357	10	1850
6932	12	1759
6214	4	2035
3667	9	5677
8338	13	4971
1507	9	6302
6524	10	5949
7663	9	2173
5653	16	4901
4274	12	7623
2859	9	8394
7010	12	797
7615	16	355
8044	7	1886
4464	4	7161
8651	12	7504
5347	12	3424
234	12	2346
1937	13	4694
5161	16	4106
7936	18	3994
3739	12	3217
4710	10	3239
5623	16	1784
5892	15	2757
7190	19	7652
7972	16	2439
8608	12	8032
7610	18	480
7944	18	4354
2905	12	5829
4537	19	2327
4560	13	4825
6740	16	190
4685	9	692
5722	10	2073
3289	14	3361
2981	18	5780
8154	12	6090
5448	14	7951
690	5	8279
8300	16	1715
3048	10	8509
7801	12	7401
8247	18	4998
6985	16	7442
2084	17	5207
7447	10	8566
5217	12	5830
5447	10	5460
5129	12	7956
317	4	2920
8643	17	4367
5272	7	5272
7606	12	4423
7182	14	547
2314	8	5460
5910	14	830
6673	17	7391
5222	14	6221
1333	10	330
2852	18	2725
1104	19	800
5337	17	2335
660	13	7096
1609	10	3044
6630	11	4669
5066	9	8352
7610	18	3285
5982	12	2746
1736	10	240
5974	12	6825
112	5	3786
580	14	8453
5313	16	6698
1089	10	5927
4080	11	5974
5997	15	1198
4906	14	6445
7632	4	1715
7287	15	6544
6416	8	3525
3660	11	8528
4617	18	7283
2846	14	8381
6589	12	8523
6209	10	2889
924	12	6594
2557	17	1847
1937	10	289
7635	13	2745
3242	10	4794
6290	14	849
6824	8	3875
3126	12	8076
3940	16	8192
20	14	6825
7190	19	5432
8410	19	5638
5772	12	721
3401	10	534
67	15	1664
8580	4	1612
2731	11	4013
8212	13	5210
3562	13	8588
7067	12	8522
8550	18	1474
1940	16	2118
668	15	2554
7040	18	6471
5630	10	8192
3909	9	3701
2906	10	761
3207	8	3097
6967	15	3802
7672	9	1938
5064	9	4175
1265	16	3878
7352	8	434
3745	14	984
3102	11	7000
1008	12	2768
8177	10	3046
7553	9	107
4024	16	7639
7189	8	5541
1114	12	1396
3833	15	80
4371	10	1581
1100	14	4884
4991	15	7210
7359	12	2446
3745	13	5649
3657	13	2828
1535	17	2905
7337	13	3551
5875	12	6698
7892	10	3000
3667	11	5445
693	19	7343
2827	13	7862
398	12	7529
2884	12	2708
8441	13	3403
5233	17	1294
8276	15	2718
6791	16	8176
7884	7	1855
3046	16	3052
3593	12	5161
7182	8	126
2143	12	6021
7278	5	83
2251	12	7267
6687	13	872
1283	12	2768
5201	19	1172
7620	18	1752
6193	12	3083
4474	9	8408
6551	14	6610
6605	14	5187
5846	10	6987
7738	15	3330
1529	4	4535
4400	19	3215
6189	12	558
390	11	8573
8381	14	6825
7905	5	4101
298	12	5302
1991	12	700
6378	8	7043
4420	19	3430
1352	12	2511
844	12	543
6378	11	3783
6240	10	330
833	12	7529
786	18	2192
4153	16	5554
4734	8	7948
7277	17	3169
6487	8	4088
2534	7	690
1473	19	1335
671	16	120
2151	14	5037
5052	18	7336
8590	4	5820
3534	16	7886
5913	18	7864
370	16	97
8605	14	6221
304	8	3855
6209	13	8279
3481	12	1531
7919	12	4830
8588	16	7645
2145	10	4318
1991	12	2408
5132	16	3462
179	16	3443
2776	11	4824
7039	12	4144
1671	9	3639
6470	12	1313
6453	18	6719
905	18	1664
8169	14	3239
7907	13	2013
4317	10	4374
1226	14	7175
2402	16	6225
5626	12	1267
1394	18	615
4629	12	7267
6193	4	3427
8456	18	1649
743	14	5081
209	12	2265
6576	10	7204
3543	13	240
2312	14	8457
2014	13	3024
7424	16	2919
6554	12	8060
4734	14	3024
19	16	8076
1846	13	5377
4124	12	3863
4834	13	4594
6753	14	6445
6043	15	6930
5982	7	617
5006	10	2020
831	12	5085
2224	13	3808
7944	18	2882
4810	16	5554
2124	10	4436
3769	10	5620
8218	10	6635
7916	19	3778
2549	7	2549
3110	13	5649
5524	15	5957
6466	16	4805
3912	16	619
4098	10	202
7360	12	1075
3401	10	5949
1054	12	5452
1899	7	4191
4692	10	4618
864	10	8609
3064	14	2990
7776	8	4160
7497	11	3435
6415	14	3430
6149	19	1450
1895	14	6028
8410	19	8509
7801	18	4239
4559	14	7554
2089	10	5377
1093	10	1389
1017	10	8425
2402	16	803
3700	13	4725
341	8	4488
8448	14	5949
3486	15	2251
2136	13	4480
5626	12	3632
2970	13	5430
6074	14	5949
4106	16	5794
5712	12	2118
6458	8	1850
1602	16	2653
5654	4	1992
4614	7	2880
4344	11	4754
6115	12	8111
2697	10	5421
8286	12	3234
2354	5	6029
1437	12	6028
3090	12	837
4517	16	5390
4864	12	536
5886	12	1659
6443	17	341
2776	16	6251
448	13	3027
4376	8	7674
3079	19	5124
7583	16	7415
2583	7	3929
2372	14	7063
2377	14	5541
2111	14	4153
7445	18	508
1702	4	8279
4988	17	8489
827	18	125
3392	12	3125
1802	19	6897
498	10	4618
1289	9	6732
2603	9	6083
153	10	6055
5712	16	1251
1146	5	692
5052	16	2981
7471	5	126
8067	5	1546
7587	17	5864
4001	5	4101
7728	12	2361
7182	10	2745
2312	11	4377
4896	7	8582
3381	9	4124
6567	12	670
2846	15	672
3667	5	830
890	17	7129
7033	12	8196
1818	16	16
2251	12	2768
144	17	7391
7916	19	7587
3639	10	2346
6626	11	7756
3762	17	7140
2170	10	4849
1818	16	8252
1984	14	1986
8652	10	2768
2823	5	3403
6667	10	23
604	17	5124
690	9	1872
2846	4	4778
1246	18	4892
2319	5	2183
4084	11	2224
4541	18	1679
3612	12	738
8626	10	4618
8414	16	1243
7521	13	8139
7479	18	494
1537	10	5606
6589	12	7068
6316	18	855
5350	13	961
2582	10	2417
4139	16	3882
714	12	6734
8208	10	7677
2296	11	5179
6789	12	748
7106	13	2387
3117	16	5507
5743	15	2984
7309	12	6224
5355	11	6573
3850	14	9
2373	10	5312
4497	11	827
4454	18	113
7087	10	8566
5668	10	7998
1770	9	3364
1797	19	3194
7346	16	1857
3545	19	3923
1198	13	5986
513	13	7003
3242	11	570
2413	9	827
5870	16	497
7070	16	6429
7287	18	4187
6221	14	4830
1846	15	3929
5977	17	668
2300	12	6377
5695	8	2756
8227	17	6410
5912	13	1144
4306	10	5378
6626	11	319
1876	4	2053
5210	16	2806
526	11	7406
450	17	4558
2919	16	5255
6209	14	8609
6714	17	3715
65	11	6040
4834	14	4318
5740	10	1612
2804	14	4763
6306	9	2062
2484	11	8658
537	12	2689
6400	12	3443
5913	12	4884
4982	9	2889
7919	14	3734
1455	9	1925
4930	15	3124
4175	15	5064
4754	12	4147
3667	5	2059
4225	14	6415
7669	10	4543
8086	16	187
1101	18	1703
3667	9	7705
7270	14	2576
8533	10	7504
893	13	6217
548	9	6026
478	17	2400
6057	9	6857
1391	16	7580
5465	17	3867
3486	9	2315
4935	16	3159
4371	14	943
17	12	7277
2484	8	8609
4698	17	481
583	9	4124
1437	5	5375
666	16	703
100	13	5978
6624	5	2071
1770	4	5277
862	13	2300
6445	12	6916
729	10	289
6568	12	7568
5252	8	3371
7139	18	7996
769	15	6571
162	14	2557
6028	16	3798
3135	16	7390
3608	19	1486
2590	18	6664
6683	18	2453
2868	12	1908
1461	8	4318
5124	16	7320
3392	12	5748
5222	15	5651
7278	5	2020
4415	7	1866
1763	10	140
7462	8	7030
5355	16	2124
8269	10	3628
8078	10	773
1429	8	8609
8125	11	4176
5008	10	5736
133	18	4117
3248	8	2756
4934	10	3502
4153	10	5011
821	8	1328
7769	14	1505
4447	7	1572
7672	15	7561
5722	11	5575
3000	16	346
3388	10	2408
5862	19	1162
6149	19	5412
6121	13	8522
5127	15	2251
803	16	2630
1816	12	2183
2312	14	6012
478	16	7245
588	11	7584
7295	12	5554
6088	14	2916
6064	18	1199
8477	12	7968
764	12	389
344	14	1477
7921	17	7313
2640	10	6600
2981	16	4998
7610	18	831
3726	15	121
7101	9	867
67	14	3520
7327	7	487
6376	17	1847
6971	18	6276
6121	7	6108
1371	4	5803
7553	16	2640
3251	16	1685
4868	12	8182
4853	16	603
8580	5	7948
366	12	6280
845	10	6668
7926	14	190
7116	12	8128
8330	18	7175
8053	18	5651
1254	10	6763
7447	10	2670
7541	12	4805
5541	14	7652
6624	12	1267
3289	12	4748
8385	19	8510
5790	12	7486
1089	10	4182
8577	10	4153
3501	10	8401
187	10	4269
5695	14	6507
1770	4	2115
7156	16	3880
575	13	7504
5326	5	519
4330	12	6698
65	9	107
3667	9	6798
4442	12	937
1793	13	2630
3758	12	558
1749	13	558
1507	5	1188
8486	9	6128
8109	16	8543
5129	12	2060
7590	9	6477
1008	12	6363
4236	7	8559
8247	18	6162
7972	16	2659
3794	19	3100
4266	15	6573
4884	16	1670
308	13	7026
5364	12	3227
5071	19	5826
4871	10	883
7362	17	7391
729	12	5085
7627	12	2417
434	16	5748
5444	16	30
8522	12	292
3239	14	6594
4578	9	692
7835	8	572
6214	4	4778
5017	15	2757
0	14	1586
6357	13	2889
2540	9	692
5743	11	1038
464	14	5375
391	16	4887
3746	14	6594
6486	5	2427
4918	11	7769
4290	12	2723
3850	5	2165
3542	12	748
5475	10	6054
3834	18	115
6549	16	1759
2922	13	8355
6446	7	6446
5197	14	5736
2187	7	7876
2024	8	3525
6446	16	6773
6596	4	2387
5982	14	4101
7782	11	685
2491	10	1243
5222	5	2768
3124	18	4541
1965	5	4446
5425	8	4073
1874	11	295
5656	13	2920
5786	7	4435
7010	12	3089
1928	15	6571
5071	19	3215
2051	12	6028
6268	17	6193
7519	17	2933
3769	10	3420
1681	19	6506
693	19	3919
7294	17	713
7471	14	6321
2914	18	227
7283	14	7652
2806	16	8217
4371	8	6751
7317	12	4916
3829	10	8671
3738	14	2711
4431	17	7413
348	14	1460
3619	12	4141
7564	12	2009
5723	14	6533
1159	7	1159
5336	13	1766
2173	12	3314
6653	16	5727
4265	12	6613
6864	15	6056
8269	12	554
7996	12	4233
2066	13	6929
109	18	714
3543	9	3895
8432	15	7283
1818	16	7498
5626	8	3875
6433	10	434
4448	10	1819
6811	18	7942
7226	12	355
3787	16	240
3242	11	7052
4871	8	3748
7354	15	1675
3771	14	5949
6821	16	4449
821	4	5421
5475	14	6221
3293	16	2807
1241	5	2073
5218	10	6090
5393	8	4749
189	9	6436
4754	12	2220
5723	7	788
6775	13	5911
2433	18	2775
1111	14	6263
5957	9	2585
3594	8	2902
3697	19	1913
2372	12	1682
3560	18	2522
4638	12	5685
5492	18	8113
5932	10	7504
5627	10	4535
2912	12	8308
6564	12	7486
6470	12	4749
1856	10	5736
1280	17	8085
7547	11	3660
3149	13	8497
6747	12	3205
7118	19	6570
6589	12	5915
2418	9	2073
3839	4	6668
8618	7	1719
842	5	5962
3532	15	5445
6108	11	4717
6428	10	2781
6492	17	5292
3997	16	2265
3953	13	3000
8394	12	2916
3970	15	513
8025	13	8588
7251	14	5273
1435	13	6762
4332	12	6805
5626	14	5541
2032	11	735
2143	12	6844
5534	5	187
1770	5	5748
2825	14	113
1267	16	6698
6091	18	207
8543	9	1803
5743	15	7877
777	12	1818
2524	14	6509
473	19	2552
7072	12	181
3509	18	6843
230	12	5585
788	19	7951
6804	10	1314
8549	15	8661
1104	19	1391
650	5	4761
6149	19	6825
971	19	2516
7547	9	5974
945	10	4514
5568	10	7204
7101	15	3330
8053	18	6998
2387	16	6825
1770	10	2745
6902	15	5477
6453	18	5871
413	12	6631
2561	14	6801
8446	12	6698
1226	16	643
2700	16	5754
2111	5	5382
7278	14	5206
5492	19	1593
6149	19	7441
3110	13	6017
3858	10	6371
1886	13	8566
4505	12	1217
7450	7	7210
2023	17	4343
3844	13	5377
2493	12	5375
6544	12	2183
2358	15	1789
2884	14	8598
2387	16	1299
4156	10	289
3811	5	6549
1770	9	8108
4453	10	5317
2772	19	8439
8286	12	1398
2312	8	2990
2424	14	2427
3575	10	179
640	13	4006
5231	10	328
5918	14	1011
2031	16	7420
8164	5	2855
7632	16	3553
6433	10	5754
1133	18	6993
5869	19	6142
4255	16	2767
817	4	1514
4177	12	622
3964	13	3024
2349	10	4929
7835	9	1836
6866	12	2759
4236	13	7272
5396	19	1391
2846	5	4318
7270	16	7164
4126	12	6102
558	16	6594
3493	10	1670
3717	12	202
3864	5	5968
4178	12	2760
7278	4	1781
8375	19	4657
4502	8	7118
4358	15	1699
1394	5	3786
4044	14	3940
6584	5	603
2484	18	2368
6757	14	2402
7621	12	3146
1289	9	5073
3005	17	1311
2977	9	2781
2008	15	5723
1420	12	2191
4831	15	5689
2383	18	8639
698	4	1759
115	10	6397
7161	10	3219
3608	19	2475
4156	9	2173
7450	18	7864
4669	12	4566
6928	13	1375
3674	14	3377
2095	7	6406
5120	12	5649
5354	15	2972
8166	19	2604
2178	18	6120
7773	14	7175
4634	18	3605
3929	10	8279
6748	19	4106
4049	8	4318
4150	9	6884
3568	14	6085
8504	9	5677
7075	7	7327
5674	14	1586
8572	10	4107
4346	9	348
636	12	8509
7851	12	6897
336	7	8539
2811	10	1517
5836	15	5120
1394	18	4754
971	19	7899
1655	19	4764
6209	9	6573
4507	16	797
2544	10	634
6174	12	1421
4443	18	3698
6214	9	3854
88	15	5892
743	12	508
941	10	4153
7233	12	2842
1727	9	3701
8549	10	5660
7224	16	3217
8363	18	1649
8629	7	8629
8577	4	5748
4505	12	2911
7638	9	295
5135	12	4535
3440	9	6848
7801	18	8573
2827	14	1131
6182	12	6276
5511	10	289
191	19	2849
4876	19	1374
8580	14	3239
7553	16	857
5347	12	6115
8615	16	4485
8054	19	3772
2638	17	2175
3130	16	2152
2370	13	5433
2516	17	7313
7224	10	1639
3657	14	6445
7342	15	1803
5797	14	7219
1473	19	7642
2846	11	1789
821	14	6911
5836	14	3875
7527	15	636
5171	10	2842
8275	7	6994
2530	7	5001
3048	12	5726
3254	13	6779
2358	15	6046
2232	18	6843
2655	16	2754
2798	14	1493
3104	12	2916
5231	12	8588
5405	14	4203
6151	10	3016
4684	17	2361
1100	7	5355
5912	5	4318
88	15	3116
4871	14	5232
6174	12	6362
6448	12	3234
4726	19	2463
4995	16	2243
6758	10	7956
8286	14	7842
1664	5	4073
4751	12	330
2051	12	663
5554	14	5638
632	8	2591
5875	8	1639
5222	15	5274
4358	15	8374
7668	16	1212
1373	10	2348
5074	9	4770
4493	12	6825
4195	4	808
4870	19	5182
280	19	6958
6571	11	2418
1323	12	7465
6316	18	6065
8618	9	4249
8030	13	1185
945	13	1921
1941	8	1014
6162	12	3115
8053	18	5913
7891	13	6797
7936	19	3120
3000	16	7842
2744	18	4861
6270	11	6162
5017	16	7763
7031	8	230
4371	10	4803
2602	5	8367
2024	8	4989
4281	12	7239
5295	16	8541
3239	10	3721
6619	10	8669
2382	17	536
6596	14	5273
2798	10	2889
3407	18	2807
614	4	1939
5626	18	7627
690	10	6656
364	10	1873
2989	9	6571
4184	19	2457
8353	19	1181
803	16	2060
3113	0	6958
4255	18	1774
3039	17	6836
4762	13	2049
7489	12	5442
1491	12	5739
3113	16	1586
5590	10	4618
6378	11	2418
8214	10	4618
7321	16	2630
2479	12	233
513	10	2257
3533	16	567
6896	5	5586
6555	17	4901
5405	8	7012
3486	11	5179
3924	18	7126
5335	16	3940
5015	15	6209
6473	15	2110
4738	15	591
8363	10	3430
3509	18	7456
7626	17	1784
3157	14	6933
1185	16	16
7773	12	2916
432	19	441
8469	7	1095
992	14	3030
1001	11	3435
2971	10	3007
211	13	8404
6832	19	6430
2020	16	592
1482	13	5551
1635	16	6714
1503	12	2866
7773	16	3657
7626	16	2655
7027	16	7157
8300	12	1
2032	11	8209
8039	5	140
8175	10	1850
281	10	7569
7235	12	8551
5124	17	1337
1071	16	4804
7892	18	5593
690	15	1675
8582	10	2339
4442	12	2085
149	8	7674
2253	12	5888
4084	11	2814
8247	16	2718
8053	9	2032
6928	10	6354
3667	9	6470
3943	19	4573
3614	10	7609
496	16	345
6564	10	1042
815	12	890
3295	7	2236
282	7	3768
3539	13	7195
6332	12	2446
679	12	8050
5723	14	5081
6446	15	7783
400	16	4112
3878	18	4518
2919	16	7204
8247	14	4203
2623	9	6428
3663	16	5398
712	7	8606
1807	13	2257
848	18	6584
1555	12	40
8389	14	4461
5782	14	7487
4384	12	3146
7180	12	5945
1856	18	631
3331	10	5409
2430	15	7163
8641	12	3053
743	12	2080
6473	15	4973
7942	12	1421
2100	17	7687
1511	18	363
4303	12	2340
1898	18	6475
7031	10	187
2358	14	6445
473	19	7652
7095	12	2130
681	12	8436
7722	14	866
5389	18	6993
2545	3	2916
6671	18	7316
8253	12	6479
2926	16	2930
2111	14	5987
5285	18	913
5517	7	5074
2262	12	928
6839	16	8509
8233	5	5835
7076	12	5289
831	13	2412
3001	10	7895
1727	8	4937
3708	13	7096
8247	18	8312
797	16	3251
690	8	3302
8110	2	1941
1008	12	7726
446	15	6205
3289	12	8006
2905	14	7089
500	16	2479
2906	7	2906
2981	18	945
8133	16	3427
7278	8	8364
7270	11	5269
6896	5	199
3009	16	6446
5202	14	8630
8410	19	667
2391	17	4473
7316	12	543
2330	16	6446
4908	12	1124
335	19	4361
1826	7	2424
7438	10	8090
3250	12	5293
1752	12	8076
2370	11	6297
3461	10	7204
3136	16	6844
5059	19	7617
2362	9	2549
7496	5	2988
4226	12	2920
1283	12	7726
5405	18	4708
6517	12	8265
1165	16	1682
6020	8	2155
4281	12	1739
1818	16	5398
1308	18	7212
7842	16	5945
6653	16	5744
1868	4	3089
4110	15	1941
3562	14	473
7645	16	3575
3181	10	3441
3486	8	5733
3430	16	7822
2125	8	3289
4095	8	8418
6680	7	2187
3176	10	3089
1785	14	5649
3265	17	4505
7532	16	7688
1834	13	5377
8363	18	2054
6385	16	4330
4164	19	8628
7632	15	7606
3113	16	3371
7046	12	619
2544	12	3462
1784	16	2239
8277	10	3875
1937	15	799
45	17	7101
45	5	952
6797	16	1676
149	8	470
2273	18	4058
1763	14	4035
3415	16	2640
4870	19	7343
971	19	7544
3124	10	2346
3399	10	5295
2432	9	692
6127	7	2424
632	10	2745
3551	17	1769
3040	4	2081
1111	8	6415
5820	10	1735
992	8	633
6902	18	1665
5892	14	6304
3469	10	6234
788	12	2009
2187	14	565
2308	14	2248
1254	7	4447
7371	18	2775
7190	19	4379
5588	12	2760
2977	10	5397
2846	4	1531
5355	9	2124
77	16	8583
679	12	6376
714	12	5002
7278	4	4618
894	8	3737
7537	9	8504
3587	12	147
4013	12	1007
2026	8	113
2051	12	5903
1730	12	7862
6416	11	8342
7601	17	2750
3130	8	2101
8039	16	8053
8441	9	7971
3741	15	4502
6020	11	1047
626	19	4361
6174	12	1682
3186	12	7195
6352	16	8030
1249	18	3751
6913	15	870
6162	12	240
2180	12	2552
3706	13	1494
3266	18	7953
5236	13	1659
6445	12	355
3242	11	7756
5179	5	8203
3679	14	8104
7352	8	8592
8247	18	7293
5459	17	6885
2351	16	206
632	10	6549
2945	12	7607
6785	9	6390
4871	16	1248
746	9	692
5875	12	4011
2319	11	1789
2312	15	1215
8446	11	1226
168	13	734
6571	14	6013
3835	16	4388
7505	10	6225
5174	5	6415
341	18	1423
636	10	4367
1874	10	3734
6708	12	4785
8208	14	6867
6326	5	3734
2416	5	5707
1538	4	6805
5862	19	181
2467	12	3765
3734	16	1422
7247	10	4452
8627	16	8509
4679	15	7548
7411	16	2417
238	13	2071
1435	10	330
8110	7	1941
1848	9	8427
7581	11	6998
7547	10	3000
230	14	5748
348	10	3940
4127	4	5177
2939	16	2220
2819	13	4971
3960	13	1625
8432	8	1612
6214	9	3392
830	16	6916
3080	18	6789
8604	15	7000
26	13	4995
4715	12	5700
1830	12	6916
377	9	1843
3167	3	5344
1816	12	147
6167	19	558
6445	12	1217
5806	12	2449
8107	12	598
5218	16	6134
7620	18	5445
1267	16	6090
6055	17	6599
1657	19	3430
4263	14	4919
1333	10	6594
468	10	6553
679	12	5279
