['diagnoses', 'treats', 'isa', 'affects']
['disrupts', 'occurs_in', 'prevents', 'interacts_with']
['disrupts', 'causes', 'inhibits', 'diagnoses']
['disrupts', 'stimulates', 'location_of', 'causes']
['disrupts', 'location_of', 'diagnoses', 'disrupts']
['disrupts', 'coexists_with', 'treats', 'complicates']
['disrupts', 'associated_with', 'augments', 'occurs_in']
['disrupts', 'produces', 'stimulates', 'associated_with']
['disrupts', 'disrupts', 'associated_with', 'inhibits']
['disrupts', 'inhibits', 'part_of', 'disrupts']
['disrupts', 'produces', 'same_as', 'compared_with']
['disrupts', 'augments']
['disrupts', 'augments', 'inhibits', 'isa']
['disrupts', 'interacts_with', 'diagnoses', 'coexists_with']
['disrupts', 'produces', 'location_of', 'coexists_with']
['disrupts']
['disrupts', 'disrupts', 'complicates', 'associated_with']
['disrupts', 'location_of', 'compared_with', 'affects']
['disrupts', 'produces', 'augments', 'disrupts']
['disrupts', 'complicates', 'isa', 'produces']
['disrupts', 'compared_with', 'stimulates', 'occurs_in']
['disrupts', 'produces', 'associated_with', 'affects']
['disrupts', 'same_as', 'causes', 'location_of']
['disrupts', 'occurs_in', 'location_of', 'associated_with']
['disrupts', 'diagnoses', 'inhibits', 'stimulates']
['disrupts', 'diagnoses']
['disrupts', 'diagnoses', 'occurs_in', 'associated_with']
['disrupts', 'produces', 'associated_with', 'causes']
['disrupts', 'diagnoses', 'inhibits', 'isa']
['disrupts', 'occurs_in', 'inhibits', 'associated_with']
['disrupts', 'inhibits', 'inhibits', 'interacts_with']
['disrupts', 'isa', 'augments', 'same_as']
['disrupts', 'location_of', 'produces', 'disrupts']
['disrupts', 'diagnoses', 'stimulates', 'compared_with']
['disrupts', 'occurs_in', 'associated_with', 'diagnoses']
['disrupts', 'augments', 'augments', 'augments']
['disrupts', 'associated_with', 'associated_with', 'disrupts']
['disrupts', 'stimulates', 'augments', 'treats']
['disrupts', 'treats', 'inhibits', 'diagnoses']
['disrupts', 'affects', 'complicates', 'augments']
['produces', 'compared_with', 'isa', 'location_of']
['produces', 'treats', 'augments', 'location_of']
['produces', 'associated_with', 'diagnoses', 'occurs_in']
['produces', 'interacts_with', 'disrupts', 'compared_with']
['produces', 'diagnoses', 'associated_with', 'augments']
['produces', 'augments', 'augments', 'interacts_with']
['produces', 'inhibits', 'diagnoses', 'complicates']
['produces', 'associated_with', 'location_of', 'same_as']
['produces', 'location_of', 'occurs_in', 'same_as']
['produces', 'associated_with', 'produces', 'produces']
['produces', 'complicates', 'occurs_in', 'complicates']
['produces', 'stimulates', 'disrupts', 'complicates']
['produces', 'isa', 'augments', 'produces']
['produces', 'location_of', 'causes', 'associated_with']
['produces', 'disrupts', 'produces', 'diagnoses']
['produces', 'isa', 'part_of', 'complicates']
['produces', 'augments', 'causes', 'disrupts']
['produces', 'occurs_in', 'interacts_with', 'augments']
['produces', 'occurs_in', 'associated_with', 'treats']
['produces', 'location_of', 'same_as', 'inhibits']
['produces', 'disrupts', 'interacts_with', 'disrupts']
['produces', 'complicates', 'location_of', 'prevents']
['produces', 'interacts_with', 'diagnoses', 'compared_with']
['produces', 'disrupts', 'augments', 'occurs_in']
['produces', 'coexists_with', 'stimulates', 'location_of']
['produces', 'occurs_in', 'associated_with', 'location_of']
['produces', 'disrupts', 'complicates', 'isa']
['produces', 'inhibits', 'interacts_with', 'part_of']
['produces', 'inhibits', 'associated_with', 'produces']
['produces', 'produces', 'complicates', 'associated_with']
['produces', 'affects', 'occurs_in', 'produces']
['produces', 'stimulates', 'occurs_in', 'produces']
['produces', 'augments', 'augments', 'treats']
['produces', 'prevents', 'same_as', 'stimulates']
['produces', 'augments', 'complicates', 'location_of']
['produces', 'complicates', 'inhibits', 'part_of']
['produces', 'same_as', 'isa']
['produces', 'disrupts', 'part_of', 'diagnoses']
['produces', 'occurs_in', 'isa', 'occurs_in']
['produces', 'prevents', 'augments', 'part_of']
['produces', 'same_as', 'coexists_with', 'augments']
['produces', 'disrupts', 'interacts_with', 'same_as']
['produces', 'interacts_with', 'interacts_with', 'augments']
['produces']
['produces', 'associated_with', 'treats', 'part_of']
['produces', 'same_as', 'complicates', 'complicates']
['produces', 'part_of', 'stimulates', 'isa']
['produces', 'stimulates', 'stimulates', 'affects']
['produces', 'complicates', 'disrupts', 'prevents']
['produces', 'treats', 'disrupts', 'compared_with']
['produces', 'occurs_in', 'disrupts', 'interacts_with']
['produces', 'disrupts', 'treats', 'affects']
['produces', 'disrupts', 'affects', 'treats']
['produces', 'augments', 'causes', 'isa']
['produces', 'causes', 'diagnoses', 'compared_with']
['produces', 'part_of', 'inhibits', 'part_of']
['produces', 'compared_with', 'isa', 'part_of']
['produces', 'associated_with', 'inhibits', 'treats']
['produces', 'associated_with']
['produces', 'compared_with', 'treats', 'part_of']
['produces', 'inhibits', 'inhibits', 'occurs_in']
['produces', 'part_of', 'prevents', 'produces']
['produces', 'treats', 'diagnoses', 'compared_with']
['produces', 'diagnoses', 'treats', 'inhibits']
['produces', 'affects', 'interacts_with', 'coexists_with']
['produces', 'treats', 'compared_with', 'inhibits']
['produces', 'complicates', 'occurs_in', 'compared_with']
['produces', 'causes', 'stimulates', 'produces']
['produces', 'disrupts', 'disrupts', 'produces']
['produces', 'produces', 'associated_with', 'stimulates']
['produces', 'coexists_with', 'location_of', 'coexists_with']
['produces', 'isa', 'interacts_with', 'disrupts']
['produces', 'complicates', 'augments', 'augments']
['produces', 'location_of', 'part_of', 'diagnoses']
['produces', 'stimulates', 'causes', 'inhibits']
['produces', 'compared_with', 'treats', 'causes']
['produces', 'occurs_in', 'augments', 'occurs_in']
['produces', 'disrupts', 'stimulates', 'isa']
['produces', 'inhibits', 'compared_with', 'diagnoses']
['produces', 'inhibits', 'affects', 'complicates']
['produces', 'isa', 'produces', 'compared_with']
['produces', 'isa', 'disrupts', 'same_as']
['produces', 'occurs_in', 'compared_with', 'occurs_in']
['produces', 'compared_with', 'affects', 'compared_with']
['produces', 'part_of', 'same_as']
['produces', 'disrupts', 'causes', 'prevents']
['produces', 'complicates', 'part_of', 'part_of']
['produces', 'disrupts', 'disrupts', 'complicates']
['produces', 'interacts_with', 'same_as', 'coexists_with']
['produces', 'same_as', 'diagnoses', 'occurs_in']
['produces', 'produces', 'diagnoses', 'inhibits']
['produces', 'isa', 'disrupts', 'interacts_with']
['produces', 'isa', 'produces', 'treats']
['produces', 'associated_with', 'location_of', 'associated_with']
['produces', 'same_as', 'occurs_in', 'affects']
['produces', 'disrupts', 'treats', 'location_of']
['produces', 'produces', 'interacts_with', 'treats']
['compared_with', 'complicates', 'part_of', 'part_of']
['compared_with', 'part_of', 'part_of', 'occurs_in']
['compared_with', 'augments', 'augments', 'isa']
['compared_with', 'produces', 'treats', 'stimulates']
['compared_with', 'stimulates']
['compared_with', 'inhibits', 'occurs_in', 'produces']
['compared_with', 'coexists_with', 'complicates', 'location_of']
['compared_with', 'produces', 'occurs_in', 'interacts_with']
['compared_with', 'occurs_in', 'stimulates', 'stimulates']
['compared_with', 'part_of', 'same_as', 'treats']
['compared_with', 'complicates', 'affects', 'stimulates']
['compared_with', 'prevents', 'compared_with', 'compared_with']
['compared_with', 'produces', 'occurs_in', 'causes']
['compared_with', 'isa', 'causes', 'stimulates']
['compared_with', 'stimulates', 'interacts_with', 'causes']
['compared_with', 'interacts_with', 'part_of', 'produces']
['compared_with', 'occurs_in', 'produces', 'isa']
['compared_with', 'inhibits', 'inhibits', 'produces']
['compared_with', 'produces', 'complicates', 'interacts_with']
['compared_with', 'interacts_with', 'treats', 'produces']
['compared_with', 'isa', 'stimulates', 'inhibits']
['compared_with', 'interacts_with', 'produces', 'complicates']
['compared_with', 'augments', 'treats', 'diagnoses']
['compared_with', 'part_of', 'augments', 'compared_with']
['compared_with', 'prevents', 'occurs_in', 'prevents']
['compared_with', 'treats', 'diagnoses', 'causes']
['compared_with', 'produces', 'disrupts', 'affects']
['compared_with', 'isa', 'occurs_in', 'treats']
['compared_with', 'augments', 'causes', 'treats']
['compared_with', 'inhibits', 'diagnoses', 'location_of']
['compared_with', 'location_of', 'location_of', 'interacts_with']
['compared_with', 'occurs_in', 'same_as', 'prevents']
['compared_with', 'location_of', 'prevents', 'compared_with']
['compared_with', 'complicates', 'associated_with', 'isa']
['compared_with', 'diagnoses', 'location_of', 'complicates']
['compared_with', 'prevents', 'same_as', 'associated_with']
['compared_with', 'augments', 'interacts_with']
['compared_with', 'location_of', 'compared_with', 'interacts_with']
['compared_with', 'compared_with', 'compared_with', 'location_of']
['compared_with', 'associated_with', 'complicates', 'occurs_in']
['compared_with', 'compared_with', 'location_of', 'interacts_with']
['compared_with', 'produces', 'produces', 'causes']
['compared_with', 'complicates', 'compared_with', 'augments']
['compared_with', 'occurs_in', 'isa', 'prevents']
['compared_with', 'augments', 'causes', 'occurs_in']
['compared_with', 'occurs_in', 'complicates', 'isa']
['compared_with', 'stimulates', 'complicates', 'same_as']
['compared_with', 'compared_with', 'diagnoses', 'treats']
['compared_with', 'diagnoses', 'diagnoses', 'same_as']
['compared_with', 'complicates', 'associated_with', 'part_of']
['compared_with', 'inhibits', 'prevents', 'interacts_with']
['compared_with', 'interacts_with', 'coexists_with', 'same_as']
['compared_with', 'produces', 'affects', 'augments']
['compared_with', 'causes', 'isa', 'associated_with']
['compared_with', 'inhibits', 'occurs_in', 'associated_with']
['compared_with', 'stimulates', 'stimulates', 'same_as']
['compared_with', 'stimulates', 'isa', 'inhibits']
['compared_with', 'inhibits', 'coexists_with', 'complicates']
['compared_with', 'location_of']
['compared_with', 'prevents', 'produces', 'prevents']
['compared_with', 'treats', 'produces', 'part_of']
['compared_with', 'part_of', 'causes', 'occurs_in']
['compared_with', 'produces', 'stimulates', 'produces']
['compared_with', 'diagnoses', 'occurs_in', 'compared_with']
['compared_with', 'isa', 'associated_with', 'interacts_with']
['compared_with', 'stimulates', 'complicates', 'stimulates']
['compared_with', 'augments', 'interacts_with', 'part_of']
['compared_with', 'produces', 'coexists_with', 'inhibits']
['compared_with', 'diagnoses', 'inhibits', 'isa']
['compared_with', 'treats', 'interacts_with', 'associated_with']
['compared_with', 'location_of', 'augments', 'produces']
['compared_with', 'diagnoses', 'associated_with', 'treats']
['compared_with', 'complicates', 'associated_with', 'affects']
['compared_with', 'stimulates', 'same_as', 'disrupts']
['compared_with', 'diagnoses', 'coexists_with', 'diagnoses']
['compared_with', 'location_of', 'diagnoses', 'interacts_with']
['compared_with', 'part_of', 'occurs_in', 'same_as']
['compared_with', 'same_as', 'location_of', 'coexists_with']
['compared_with', 'isa', 'augments', 'occurs_in']
['compared_with', 'produces', 'interacts_with', 'compared_with']
['compared_with', 'diagnoses', 'stimulates', 'augments']
['compared_with', 'diagnoses', 'inhibits', 'produces']
['compared_with', 'augments', 'isa', 'complicates']
['compared_with', 'stimulates', 'augments', 'produces']
['compared_with']
['compared_with', 'prevents', 'compared_with', 'inhibits']
['compared_with', 'augments', 'coexists_with', 'augments']
['compared_with', 'coexists_with', 'affects', 'occurs_in']
['compared_with', 'prevents', 'associated_with', 'disrupts']
['compared_with', 'augments', 'interacts_with', 'complicates']
['compared_with', 'part_of', 'occurs_in', 'part_of']
['compared_with', 'compared_with', 'occurs_in', 'part_of']
['compared_with', 'interacts_with', 'prevents', 'part_of']
['compared_with', 'compared_with', 'inhibits', 'stimulates']
['compared_with', 'stimulates', 'inhibits', 'isa']
['compared_with', 'part_of', 'isa', 'occurs_in']
['augments', 'inhibits', 'diagnoses', 'isa']
['augments', 'stimulates', 'compared_with', 'produces']
['augments', 'interacts_with', 'location_of', 'complicates']
['augments', 'augments', 'affects', 'interacts_with']
['augments', 'coexists_with', 'augments']
['augments', 'occurs_in']
['augments', 'augments', 'location_of', 'causes']
['augments', 'diagnoses', 'produces', 'coexists_with']
['augments', 'prevents', 'produces', 'compared_with']
['augments', 'diagnoses', 'prevents']
['augments', 'affects', 'causes', 'stimulates']
['augments', 'treats', 'location_of', 'occurs_in']
['augments', 'complicates', 'inhibits', 'augments']
['augments', 'treats', 'treats', 'complicates']
['augments', 'location_of', 'produces', 'augments']
['augments', 'occurs_in', 'stimulates', 'part_of']
['augments', 'same_as', 'isa', 'augments']
['augments', 'interacts_with', 'same_as', 'affects']
['augments', 'treats', 'prevents', 'prevents']
['augments', 'complicates', 'associated_with', 'causes']
['augments', 'coexists_with', 'stimulates', 'augments']
['augments', 'produces', 'prevents', 'produces']
['augments', 'complicates', 'stimulates', 'prevents']
['augments', 'isa', 'location_of', 'interacts_with']
['augments', 'part_of', 'causes', 'produces']
['augments', 'inhibits', 'complicates', 'coexists_with']
['augments', 'occurs_in', 'inhibits', 'isa']
['augments', 'augments', 'complicates', 'stimulates']
['augments', 'stimulates', 'associated_with', 'location_of']
['augments', 'isa', 'affects', 'diagnoses']
['augments', 'prevents', 'diagnoses', 'interacts_with']
['augments', 'inhibits', 'interacts_with', 'same_as']
['augments', 'location_of', 'prevents', 'associated_with']
['augments', 'treats', 'treats', 'causes']
['augments', 'augments', 'disrupts', 'causes']
['augments', 'occurs_in', 'location_of', 'augments']
['augments', 'produces', 'prevents', 'part_of']
['augments', 'complicates', 'isa', 'complicates']
['augments', 'produces', 'stimulates', 'prevents']
['augments', 'disrupts', 'treats', 'interacts_with']
['augments', 'part_of', 'augments', 'treats']
['augments', 'treats', 'isa', 'isa']
['augments', 'interacts_with', 'produces', 'treats']
['augments', 'location_of', 'isa', 'augments']
['augments', 'isa', 'treats', 'augments']
['augments', 'same_as', 'disrupts', 'isa']
['augments', 'complicates', 'causes', 'isa']
['augments', 'coexists_with', 'affects', 'diagnoses']
['augments', 'isa', 'inhibits', 'associated_with']
['augments', 'disrupts', 'coexists_with', 'disrupts']
['augments', 'isa', 'prevents', 'part_of']
['augments', 'produces', 'location_of', 'prevents']
['augments', 'disrupts', 'associated_with', 'disrupts']
['augments']
['augments', 'augments', 'treats', 'interacts_with']
['augments', 'occurs_in', 'produces', 'produces']
['augments', 'location_of']
['augments', 'coexists_with', 'disrupts', 'disrupts']
['augments', 'causes', 'part_of', 'part_of']
['augments', 'produces', 'treats', 'augments']
['augments', 'interacts_with', 'compared_with', 'produces']
['augments', 'affects', 'same_as', 'disrupts']
['augments', 'occurs_in', 'associated_with', 'complicates']
['augments', 'treats', 'inhibits', 'disrupts']
['augments', 'affects', 'associated_with', 'inhibits']
['augments', 'occurs_in', 'isa', 'produces']
['augments', 'augments', 'isa', 'disrupts']
['augments', 'augments', 'associated_with', 'isa']
['augments', 'compared_with', 'coexists_with', 'diagnoses']
['augments', 'affects', 'location_of', 'associated_with']
['augments', 'occurs_in', 'occurs_in', 'produces']
['augments', 'diagnoses']
['augments', 'treats', 'inhibits', 'produces']
['augments', 'disrupts', 'produces', 'interacts_with']
['augments', 'part_of', 'disrupts', 'causes']
['augments', 'same_as', 'prevents', 'diagnoses']
['augments', 'interacts_with', 'associated_with', 'augments']
['augments', 'causes', 'treats', 'causes']
['augments', 'prevents', 'inhibits']
['augments', 'complicates', 'same_as', 'inhibits']
['augments', 'complicates', 'part_of', 'complicates']
['augments', 'augments', 'location_of', 'affects']
['augments', 'augments', 'location_of', 'complicates']
['augments', 'location_of', 'inhibits', 'isa']
['augments', 'causes', 'stimulates', 'disrupts']
['augments', 'complicates', 'compared_with']
['augments', 'coexists_with', 'produces', 'occurs_in']
['augments', 'produces', 'diagnoses', 'stimulates']
['augments', 'coexists_with', 'produces', 'isa']
['augments', 'isa', 'occurs_in', 'compared_with']
['augments', 'stimulates', 'prevents', 'location_of']
['augments', 'same_as', 'location_of', 'compared_with']
['augments', 'occurs_in', 'complicates', 'augments']
['augments', 'coexists_with', 'augments', 'associated_with']
['augments', 'inhibits', 'coexists_with', 'treats']
['augments', 'produces']
['augments', 'augments', 'isa', 'produces']
['augments', 'prevents', 'produces', 'affects']
['inhibits', 'augments']
['inhibits', 'compared_with', 'stimulates', 'causes']
['inhibits', 'stimulates', 'interacts_with', 'compared_with']
['inhibits', 'location_of', 'location_of', 'produces']
['inhibits', 'produces', 'same_as', 'diagnoses']
['inhibits', 'prevents', 'occurs_in', 'produces']
['inhibits', 'occurs_in', 'affects', 'same_as']
['inhibits', 'causes', 'treats', 'produces']
['inhibits', 'associated_with', 'causes', 'complicates']
['inhibits', 'produces', 'treats', 'causes']
['inhibits', 'disrupts', 'affects', 'associated_with']
['inhibits', 'coexists_with', 'stimulates', 'stimulates']
['inhibits', 'interacts_with', 'stimulates', 'complicates']
['inhibits', 'isa', 'disrupts', 'prevents']
['inhibits', 'produces', 'isa', 'part_of']
['inhibits', 'interacts_with', 'coexists_with', 'affects']
['inhibits', 'prevents', 'occurs_in', 'augments']
['inhibits', 'occurs_in', 'interacts_with', 'inhibits']
['inhibits', 'occurs_in', 'part_of', 'inhibits']
['inhibits', 'interacts_with', 'interacts_with', 'occurs_in']
['inhibits', 'compared_with', 'disrupts', 'treats']
['inhibits', 'isa', 'stimulates', 'diagnoses']
['inhibits', 'produces', 'complicates', 'treats']
['inhibits', 'associated_with', 'augments', 'compared_with']
['inhibits', 'compared_with']
['inhibits', 'occurs_in', 'augments', 'associated_with']
['inhibits', 'isa', 'location_of', 'associated_with']
['inhibits', 'produces', 'part_of', 'inhibits']
['inhibits', 'part_of', 'occurs_in', 'isa']
['inhibits', 'diagnoses', 'interacts_with', 'part_of']
['inhibits', 'stimulates', 'compared_with', 'isa']
['inhibits', 'produces', 'isa', 'stimulates']
['inhibits', 'prevents']
['inhibits', 'location_of', 'associated_with', 'stimulates']
['inhibits', 'causes', 'isa', 'prevents']
['inhibits', 'interacts_with', 'associated_with', 'stimulates']
['inhibits', 'produces', 'location_of', 'complicates']
['inhibits', 'occurs_in', 'produces', 'part_of']
['inhibits', 'inhibits', 'part_of', 'location_of']
['inhibits', 'stimulates', 'augments', 'part_of']
['inhibits', 'associated_with', 'produces', 'compared_with']
['inhibits', 'produces', 'affects', 'augments']
['inhibits', 'disrupts', 'isa', 'produces']
['inhibits', 'prevents', 'isa', 'compared_with']
['inhibits', 'compared_with', 'affects', 'part_of']
['inhibits', 'diagnoses', 'isa', 'diagnoses']
['inhibits', 'complicates', 'produces', 'produces']
['inhibits', 'complicates', 'disrupts', 'inhibits']
['inhibits', 'produces', 'inhibits', 'isa']
['inhibits', 'causes', 'occurs_in', 'diagnoses']
['inhibits', 'same_as', 'compared_with', 'isa']
['inhibits', 'treats', 'stimulates', 'stimulates']
['inhibits', 'diagnoses', 'disrupts', 'isa']
['inhibits', 'stimulates', 'isa', 'complicates']
['inhibits', 'causes', 'part_of', 'prevents']
['inhibits', 'diagnoses', 'treats', 'interacts_with']
['inhibits', 'diagnoses', 'produces', 'stimulates']
['inhibits', 'interacts_with', 'isa', 'associated_with']
['inhibits', 'occurs_in', 'isa', 'inhibits']
['inhibits', 'interacts_with', 'diagnoses', 'causes']
['inhibits', 'compared_with', 'disrupts', 'inhibits']
['inhibits', 'occurs_in', 'augments', 'interacts_with']
['inhibits', 'stimulates', 'interacts_with', 'augments']
['inhibits', 'part_of', 'stimulates', 'interacts_with']
['inhibits', 'stimulates', 'produces', 'affects']
['inhibits', 'inhibits', 'causes', 'treats']
['inhibits', 'interacts_with', 'occurs_in', 'stimulates']
['inhibits', 'isa', 'compared_with', 'complicates']
['inhibits', 'produces', 'occurs_in', 'diagnoses']
['inhibits', 'diagnoses', 'produces', 'complicates']
['inhibits', 'isa', 'same_as', 'isa']
['inhibits', 'produces', 'diagnoses', 'treats']
['inhibits', 'diagnoses', 'produces', 'compared_with']
['inhibits', 'diagnoses', 'causes', 'stimulates']
['inhibits', 'treats', 'causes', 'part_of']
['inhibits', 'causes', 'produces', 'disrupts']
['inhibits', 'associated_with', 'stimulates', 'affects']
['inhibits', 'occurs_in', 'diagnoses', 'stimulates']
['inhibits', 'compared_with', 'augments', 'diagnoses']
['inhibits', 'location_of', 'augments', 'compared_with']
['inhibits', 'augments', 'part_of', 'stimulates']
['inhibits', 'treats', 'affects', 'coexists_with']
['inhibits', 'stimulates', 'same_as', 'diagnoses']
['inhibits', 'associated_with', 'interacts_with', 'occurs_in']
['inhibits', 'stimulates', 'stimulates', 'compared_with']
['inhibits', 'inhibits', 'diagnoses', 'diagnoses']
['inhibits', 'inhibits', 'augments', 'disrupts']
['inhibits', 'interacts_with', 'interacts_with', 'same_as']
['inhibits', 'location_of']
['inhibits', 'augments', 'stimulates', 'inhibits']
['inhibits', 'occurs_in', 'compared_with', 'augments']
['inhibits', 'associated_with', 'diagnoses', 'produces']
['inhibits', 'diagnoses', 'augments', 'diagnoses']
['inhibits', 'inhibits', 'stimulates', 'augments']
['inhibits', 'diagnoses', 'occurs_in', 'compared_with']
['inhibits', 'inhibits', 'prevents', 'prevents']
['inhibits', 'occurs_in', 'augments', 'augments']
['inhibits', 'stimulates', 'augments', 'interacts_with']
['inhibits', 'occurs_in', 'isa', 'produces']
['inhibits', 'stimulates', 'same_as', 'location_of']
['causes', 'occurs_in', 'augments', 'affects']
['causes', 'diagnoses', 'part_of', 'stimulates']
['causes', 'causes', 'disrupts', 'augments']
['causes', 'inhibits', 'occurs_in', 'causes']
['causes', 'interacts_with', 'associated_with', 'interacts_with']
['causes', 'part_of', 'diagnoses', 'interacts_with']
['causes', 'diagnoses', 'same_as', 'augments']
['causes', 'complicates', 'produces', 'occurs_in']
['causes', 'stimulates', 'location_of', 'diagnoses']
['causes', 'diagnoses', 'occurs_in', 'stimulates']
['causes', 'interacts_with', 'interacts_with', 'associated_with']
['causes', 'affects', 'causes', 'diagnoses']
['causes', 'disrupts', 'coexists_with', 'diagnoses']
['causes', 'augments', 'coexists_with', 'interacts_with']
['causes', 'interacts_with', 'inhibits', 'interacts_with']
['causes', 'disrupts', 'same_as', 'augments']
['causes', 'compared_with', 'causes', 'part_of']
['causes', 'associated_with', 'part_of', 'occurs_in']
['causes', 'affects', 'inhibits', 'compared_with']
['causes', 'isa', 'diagnoses', 'interacts_with']
['causes', 'disrupts', 'interacts_with', 'produces']
['causes', 'inhibits', 'produces', 'produces']
['causes', 'produces', 'occurs_in', 'location_of']
['causes', 'same_as', 'produces', 'disrupts']
['causes', 'causes', 'produces', 'augments']
['causes', 'isa', 'disrupts', 'associated_with']
['causes', 'produces', 'produces', 'location_of']
['causes', 'causes', 'occurs_in', 'augments']
['causes', 'stimulates', 'produces', 'complicates']
['causes', 'complicates', 'treats', 'associated_with']
['causes', 'compared_with', 'location_of', 'produces']
['causes', 'isa', 'produces', 'part_of']
['causes', 'interacts_with', 'occurs_in']
['causes', 'diagnoses', 'diagnoses']
['causes', 'isa', 'produces', 'stimulates']
['causes', 'augments', 'causes', 'occurs_in']
['causes', 'interacts_with', 'causes', 'stimulates']
['causes', 'coexists_with', 'causes', 'associated_with']
['causes', 'interacts_with', 'augments', 'disrupts']
['causes', 'part_of', 'occurs_in', 'stimulates']
['causes', 'produces', 'diagnoses', 'treats']
['causes', 'produces', 'coexists_with', 'augments']
['causes', 'coexists_with']
['causes', 'isa', 'treats', 'produces']
['causes', 'part_of', 'disrupts']
['causes', 'location_of', 'produces', 'same_as']
['causes', 'isa', 'complicates', 'produces']
['causes', 'disrupts', 'treats', 'diagnoses']
['causes', 'produces', 'causes', 'stimulates']
['causes', 'interacts_with', 'augments', 'diagnoses']
['causes', 'stimulates', 'diagnoses', 'compared_with']
['causes', 'occurs_in', 'stimulates', 'inhibits']
['causes', 'disrupts', 'occurs_in', 'compared_with']
['causes', 'interacts_with', 'associated_with', 'augments']
['causes', 'compared_with', 'isa', 'causes']
['causes', 'complicates', 'associated_with', 'augments']
['causes', 'occurs_in', 'stimulates', 'produces']
['causes', 'inhibits', 'augments', 'coexists_with']
['causes', 'affects', 'inhibits']
['causes', 'part_of', 'disrupts', 'associated_with']
['causes', 'diagnoses', 'inhibits', 'location_of']
['causes', 'compared_with', 'complicates']
['causes', 'treats', 'diagnoses', 'produces']
['causes', 'stimulates', 'produces', 'isa']
['causes', 'disrupts', 'part_of', 'inhibits']
['causes', 'treats', 'produces', 'treats']
['causes', 'disrupts', 'causes', 'same_as']
['causes', 'causes', 'stimulates', 'same_as']
['causes', 'prevents', 'part_of', 'part_of']
['causes', 'same_as', 'produces', 'produces']
['causes', 'disrupts', 'stimulates']
['causes', 'associated_with', 'isa', 'diagnoses']
['causes', 'disrupts', 'disrupts', 'disrupts']
['causes', 'produces', 'inhibits', 'augments']
['causes', 'same_as', 'diagnoses', 'diagnoses']
['causes', 'augments', 'interacts_with', 'causes']
['causes', 'complicates', 'complicates', 'part_of']
['causes', 'affects', 'interacts_with', 'diagnoses']
['causes', 'affects', 'interacts_with', 'stimulates']
['causes', 'stimulates', 'augments', 'produces']
['causes', 'produces']
['causes', 'interacts_with', 'occurs_in', 'stimulates']
['causes', 'complicates', 'same_as', 'occurs_in']
['causes', 'diagnoses', 'prevents', 'affects']
['causes', 'isa', 'treats']
['causes', 'produces', 'compared_with', 'causes']
['causes', 'inhibits', 'augments', 'interacts_with']
['causes', 'isa', 'treats', 'disrupts']
['causes', 'inhibits', 'location_of', 'same_as']
['causes', 'affects', 'compared_with', 'compared_with']
['causes', 'augments', 'affects', 'causes']
['causes', 'associated_with', 'associated_with', 'produces']
['causes', 'disrupts', 'associated_with', 'associated_with']
['causes', 'location_of', 'isa', 'occurs_in']
['causes', 'produces', 'part_of', 'complicates']
['causes', 'compared_with', 'treats', 'stimulates']
['causes', 'augments', 'treats', 'location_of']
['causes', 'causes', 'causes', 'augments']
['causes', 'inhibits', 'treats', 'produces']
['causes', 'augments', 'prevents', 'causes']
['stimulates', 'produces', 'part_of']
['stimulates', 'interacts_with', 'diagnoses', 'augments']
['stimulates', 'coexists_with', 'diagnoses', 'produces']
['stimulates', 'stimulates', 'treats', 'diagnoses']
['stimulates', 'isa', 'part_of', 'interacts_with']
['stimulates']
['stimulates', 'diagnoses', 'occurs_in', 'inhibits']
['stimulates', 'disrupts', 'augments', 'isa']
['stimulates', 'part_of', 'diagnoses', 'occurs_in']
['stimulates', 'same_as', 'compared_with', 'produces']
['stimulates', 'diagnoses', 'isa']
['stimulates', 'augments', 'complicates', 'stimulates']
['stimulates', 'location_of', 'treats', 'disrupts']
['stimulates', 'produces', 'stimulates', 'associated_with']
['stimulates', 'produces', 'diagnoses', 'associated_with']
['stimulates', 'same_as', 'interacts_with', 'interacts_with']
['stimulates', 'disrupts', 'diagnoses', 'produces']
['stimulates', 'stimulates', 'compared_with', 'occurs_in']
['stimulates', 'causes', 'location_of', 'augments']
['stimulates', 'inhibits', 'diagnoses', 'part_of']
['stimulates', 'coexists_with', 'part_of', 'produces']
['stimulates', 'disrupts', 'interacts_with']
['stimulates', 'complicates', 'produces', 'coexists_with']
['stimulates', 'occurs_in', 'part_of', 'associated_with']
['stimulates', 'complicates', 'causes']
['stimulates', 'part_of', 'affects', 'compared_with']
['stimulates', 'isa', 'compared_with', 'treats']
['stimulates', 'part_of', 'diagnoses', 'augments']
['stimulates', 'interacts_with', 'prevents', 'same_as']
['stimulates', 'interacts_with']
['stimulates', 'causes', 'occurs_in', 'isa']
['stimulates', 'coexists_with', 'produces', 'diagnoses']
['stimulates', 'produces', 'produces', 'associated_with']
['stimulates', 'coexists_with', 'inhibits', 'diagnoses']
['stimulates', 'disrupts', 'stimulates', 'prevents']
['stimulates', 'diagnoses', 'compared_with', 'location_of']
['stimulates', 'causes', 'prevents', 'augments']
['stimulates', 'complicates', 'associated_with', 'treats']
['stimulates', 'occurs_in', 'stimulates', 'augments']
['stimulates', 'disrupts', 'produces', 'occurs_in']
['stimulates', 'produces', 'diagnoses', 'location_of']
['stimulates', 'augments', 'augments', 'affects']
['stimulates', 'diagnoses', 'augments', 'stimulates']
['stimulates', 'affects', 'interacts_with', 'augments']
